transaction_id,amount,category,merchant,payment_method,location,is_fraud,year,month,day
1866,2129,1,12,2,1,0,2026,4,4
1867,21860,3,13,1,3,0,2026,6,19
1868,6965,4,4,2,4,0,2026,5,30
1869,3778,2,15,0,3,0,2026,1,30
1870,10412,0,5,2,1,0,2026,6,16
1871,15091,1,3,0,1,0,2026,3,18
1872,9233,0,5,1,0,0,2026,2,5
1873,852,5,1,2,2,0,2026,6,28
1874,11453,3,8,0,1,0,2026,1,7
1875,2739,2,15,2,1,0,2026,1,30
1876,4286,2,15,1,0,0,2026,5,19
1877,723,2,2,1,0,0,2026,1,13
1878,10562,4,4,2,3,0,2026,2,9
1879,10616,0,9,1,1,0,2026,3,10
1880,30446,3,11,0,3,0,2026,1,1
1881,24809,3,11,1,4,0,2026,2,2
1882,18707,4,4,0,2,0,2026,5,8
1883,11138,1,3,0,1,0,2026,2,25
1884,19625,1,3,2,3,0,2026,2,12
1885,35986,4,17,2,0,1,2026,3,6
1886,2426,5,1,0,4,0,2026,4,12
1887,7199,2,16,1,2,0,2026,1,12
1888,15618,4,6,1,1,0,2026,4,8
1889,1838,2,16,0,1,0,2026,1,26
1890,6538,5,1,2,3,0,2026,6,15
1891,34168,3,11,0,4,0,2026,3,18
1892,12324,0,5,1,2,0,2026,6,6
1893,24953,4,4,0,2,1,2026,4,30
1894,16612,1,3,2,1,0,2026,4,19
1895,9236,1,7,1,4,0,2026,4,26
1896,17793,4,6,0,1,0,2026,6,5
1897,20358,3,11,1,1,0,2026,3,8
1898,36074,3,13,0,4,0,2026,3,1
1899,14259,4,0,0,3,0,2026,3,10
1900,2401,2,15,2,0,1,2026,3,1
1901,14966,3,13,1,0,0,2026,6,13
1902,14165,1,7,1,2,0,2026,3,9
1903,3220,5,19,2,1,0,2026,1,19
1904,2117,1,7,1,1,0,2026,3,7
1905,12795,1,12,2,2,0,2026,1,5
1906,18306,1,12,1,3,0,2026,2,20
1907,26316,4,0,0,2,0,2026,5,26
1908,31870,3,11,2,1,0,2026,5,16
1909,15225,3,11,0,4,0,2026,1,4
1910,7247,2,15,2,2,0,2026,1,27
1911,3715,2,15,2,4,0,2026,3,8
1912,10992,4,0,0,1,0,2026,3,27
1913,5883,5,14,1,4,0,2026,2,10
1914,826,2,16,1,2,0,2026,4,12
1915,19123,3,11,2,0,0,2026,6,4
1916,7730,2,15,1,3,0,2026,6,27
1917,21544,3,11,2,0,0,2026,2,25
1918,2853,2,16,1,2,0,2026,4,19
1919,11374,0,5,2,2,1,2026,5,10
1920,31233,3,11,0,1,0,2026,3,4
1921,5683,5,1,0,4,0,2026,4,27
1922,44925,4,6,1,2,1,2026,1,11
1923,11591,1,12,0,1,0,2026,1,2
1924,528,2,16,2,0,0,2026,2,20
1925,28182,4,4,2,0,0,2026,3,10
1926,20936,0,9,1,4,0,2026,5,14
1927,4228,2,2,2,4,0,2026,2,6
1928,2077,2,15,2,1,0,2026,2,26
1929,33379,3,8,1,3,0,2026,4,17
1930,26015,3,8,2,3,0,2026,6,6
1931,4935,5,1,2,2,0,2026,3,17
1932,1087,1,7,1,2,0,2026,4,18
1933,14654,3,8,1,1,1,2026,5,28
1934,23541,3,11,1,2,0,2026,3,10
1935,1764,0,5,1,0,0,2026,2,23
1936,5165,1,3,2,1,0,2026,4,22
1937,3440,0,9,2,0,0,2026,5,16
1938,5462,2,15,0,4,0,2026,4,27
1939,3503,2,16,1,1,0,2026,2,22
1940,15893,3,13,1,3,1,2026,3,22
1941,6393,1,7,0,1,0,2026,4,5
1942,5136,5,19,0,0,0,2026,6,2
1943,53435,4,6,2,3,0,2026,4,14
1944,1003,5,19,0,3,0,2026,3,27
1945,25499,3,13,0,3,0,2026,2,22
1946,6018,2,16,2,0,0,2026,4,17
1947,2094,5,1,2,1,0,2026,6,28
1948,1089,5,19,0,3,0,2026,1,1
1949,9436,1,12,0,1,0,2026,6,12
1950,21302,4,0,2,0,1,2026,3,8
1951,3726,5,18,0,2,0,2026,3,20
1952,20169,0,5,0,0,0,2026,5,17
1953,19184,3,8,1,0,0,2026,4,15
1954,7724,2,10,1,1,0,2026,5,23
1955,1251,5,1,2,1,0,2026,3,4
1956,17893,0,5,1,4,0,2026,4,4
1957,16721,1,12,2,4,0,2026,5,3
1958,6786,5,19,2,0,1,2026,6,17
1959,12740,1,3,1,3,0,2026,6,19
1960,6369,2,2,2,3,0,2026,2,22
1961,5674,3,13,1,2,0,2026,5,16
1962,19358,3,13,0,0,0,2026,4,27
1963,3909,2,10,0,4,0,2026,5,30
1964,21150,0,20,1,2,1,2026,1,8
1965,3588,0,9,1,3,0,2026,5,4
1966,16359,1,3,1,1,0,2026,5,26
1967,1912,1,3,1,2,0,2026,2,6
1968,3802,2,10,2,0,0,2026,3,29
1969,3438,2,15,1,3,0,2026,5,19
1970,6757,0,20,1,2,0,2026,1,27
1971,4998,0,20,2,4,1,2026,2,26
1972,8816,1,3,1,0,0,2026,4,4
1973,7316,2,15,2,3,0,2026,4,2
1974,27910,4,6,2,3,0,2026,3,15
1975,19680,1,12,0,3,0,2026,5,14
1976,16943,1,7,1,0,0,2026,6,1
1977,54373,4,17,2,1,1,2026,4,27
1978,4550,0,9,1,3,0,2026,1,18
1979,21748,0,9,1,3,0,2026,3,9
1980,31554,3,11,2,3,0,2026,2,26
1981,29070,4,0,1,2,0,2026,1,2
1982,8573,0,5,1,2,0,2026,3,7
1983,7935,2,15,0,3,0,2026,4,20
1984,3877,5,14,0,2,0,2026,5,24
1985,10417,1,7,0,0,0,2026,5,26
1986,5439,1,12,0,1,0,2026,4,17
1987,8890,4,17,2,1,0,2026,3,26
1988,7327,2,16,0,4,0,2026,5,3
1989,6312,2,2,1,2,0,2026,3,15
1990,39572,4,0,2,0,0,2026,4,2
1991,8797,1,7,0,4,0,2026,3,16
1992,45074,4,4,2,3,0,2026,1,31
1993,1643,5,19,0,3,0,2026,1,8
1994,17952,0,5,0,1,0,2026,3,20
1995,6350,1,12,2,3,0,2026,2,27
1996,12648,0,5,1,4,0,2026,5,12
1997,6938,5,18,1,0,0,2026,6,8
1998,4294,5,1,2,2,0,2026,5,8
1999,20150,0,5,0,0,0,2026,2,4
2000,5460,5,19,2,4,0,2026,5,27
2001,18496,3,11,0,2,0,2026,5,24
2002,6445,3,11,1,4,0,2026,3,15
2003,707,2,10,0,0,0,2026,3,27
2004,8642,1,3,2,4,0,2026,6,16
2005,40939,4,6,0,0,1,2026,5,18
2006,9107,3,11,0,4,1,2026,5,17
2007,46010,4,6,1,4,0,2026,5,27
2008,1446,1,3,2,0,0,2026,5,14
2009,1200,1,12,0,3,0,2026,1,23
2010,3691,2,2,2,3,0,2026,3,9
2011,2522,0,5,0,4,0,2026,2,22
2012,1840,1,12,1,3,0,2026,1,19
2013,9355,3,8,2,3,0,2026,5,10
2014,6273,0,5,0,4,0,2026,5,12
2015,4959,2,2,1,1,0,2026,3,22
2016,13865,1,12,2,0,0,2026,3,25
2017,1044,2,2,0,1,0,2026,1,4
2018,5427,5,18,2,4,0,2026,6,16
2019,10838,3,8,1,3,0,2026,2,8
2020,3643,5,1,1,0,0,2026,1,10
2021,7697,0,9,0,3,0,2026,1,10
2022,14862,1,7,1,0,0,2026,3,24
2023,5895,1,7,0,0,0,2026,4,7
2024,56221,4,17,0,3,1,2026,4,24
2025,15003,1,7,2,2,0,2026,5,26
2026,35886,3,8,1,3,0,2026,1,21
2027,7666,3,11,2,2,0,2026,3,5
2028,55250,4,4,2,1,0,2026,5,23
2029,21071,4,17,1,3,1,2026,4,20
2030,36576,3,11,1,4,1,2026,4,3
2031,3650,2,15,2,4,0,2026,2,24
2032,1573,1,3,0,3,0,2026,6,10
2033,16657,1,7,1,0,0,2026,3,26
2034,24753,4,17,1,0,0,2026,1,22
2035,4476,1,7,1,2,0,2026,1,23
2036,1949,2,15,0,4,0,2026,3,28
2037,3454,2,15,2,1,1,2026,1,30
2038,18079,3,13,0,1,0,2026,4,4
2039,5184,1,3,1,0,0,2026,3,4
2040,56137,4,17,0,4,0,2026,3,8
2041,6330,5,19,0,4,0,2026,6,25
2042,46950,4,6,1,4,0,2026,3,5
2043,15388,0,9,1,1,0,2026,5,9
2044,7625,5,1,2,1,0,2026,6,24
2045,26318,4,17,2,4,0,2026,3,2
2046,21090,3,8,2,4,0,2026,4,30
2047,6225,2,10,2,0,0,2026,6,21
2048,8293,1,12,0,1,0,2026,5,11
2049,9791,0,9,2,2,0,2026,4,5
2050,7886,5,14,0,0,0,2026,1,16
2051,9895,1,12,1,2,0,2026,6,18
2052,32338,3,13,2,0,1,2026,6,15
2053,16582,3,8,2,1,0,2026,5,5
2054,7007,2,10,2,3,0,2026,2,28
2055,10533,0,20,2,3,0,2026,5,26
2056,7475,5,18,0,0,0,2026,4,24
2057,4398,1,12,0,1,0,2026,3,14
2058,2586,2,16,1,2,1,2026,4,11
2059,1740,5,19,2,3,0,2026,1,1
2060,31436,4,6,2,3,0,2026,6,24
2061,21258,4,6,1,2,0,2026,4,1
2062,6060,1,7,2,1,1,2026,1,29
2063,11757,3,8,2,0,0,2026,1,31
2064,25873,4,6,0,3,0,2026,4,23
2065,23440,0,9,1,4,0,2026,1,30
2066,6429,5,1,0,3,0,2026,5,3
2067,5407,0,9,2,0,0,2026,5,7
2068,2196,5,14,0,2,0,2026,3,2
2069,36296,3,8,1,0,0,2026,5,2
2070,7280,2,10,0,0,0,2026,3,11
2071,15936,1,12,2,4,0,2026,1,31
2072,18132,3,13,0,0,0,2026,1,11
2073,19037,4,17,1,2,0,2026,1,1
2074,3472,1,7,2,2,0,2026,4,5
2075,33963,3,13,1,0,0,2026,4,18
2076,17812,1,7,0,3,0,2026,4,11
2077,31745,3,11,2,4,1,2026,5,1
2078,13311,3,13,1,2,0,2026,4,5
2079,7344,3,8,1,2,0,2026,6,29
2080,26198,3,13,2,2,0,2026,5,7
2081,4440,3,11,1,2,1,2026,2,10
2082,2947,1,3,2,1,0,2026,4,26
2083,4286,3,8,1,4,0,2026,6,10
2084,14739,4,0,1,4,0,2026,6,20
2085,24940,0,9,1,2,0,2026,6,15
2086,5341,2,10,1,1,0,2026,4,30
2087,3066,2,10,1,1,0,2026,1,19
2088,14445,1,12,1,3,0,2026,5,15
2089,16885,3,13,1,0,0,2026,1,1
2090,23943,0,20,2,1,0,2026,6,28
2091,9712,0,20,1,0,0,2026,5,29
2092,44664,4,4,0,2,0,2026,4,6
2093,6387,5,18,0,2,1,2026,3,21
2094,3271,2,16,1,1,0,2026,2,12
2095,30471,3,8,1,2,0,2026,5,28
2096,11629,3,13,1,1,0,2026,6,28
2097,20476,3,11,1,3,0,2026,1,5
2098,1397,0,20,2,3,0,2026,2,24
2099,9994,4,6,1,4,0,2026,3,6
2100,15602,3,13,2,4,0,2026,6,13
2101,626,5,18,0,0,0,2026,5,29
2102,3810,0,20,0,3,0,2026,3,22
2103,2066,5,14,2,3,0,2026,6,23
2104,4246,2,15,2,3,0,2026,1,25
2105,36080,4,6,1,0,0,2026,5,27
2106,9929,0,5,0,0,0,2026,3,22
2107,19371,4,6,2,3,0,2026,4,3
2108,37544,4,0,1,4,0,2026,5,13
2109,1176,5,1,1,4,0,2026,1,28
2110,21666,0,9,1,4,0,2026,2,14
2111,5618,5,1,2,3,0,2026,5,24
2112,1200,2,15,2,2,0,2026,3,10
2113,1409,2,2,1,2,0,2026,5,12
2114,36365,3,13,2,0,0,2026,4,16
2115,10601,1,12,1,3,0,2026,5,8
2116,4428,1,3,2,1,0,2026,3,25
2117,5288,5,1,2,2,0,2026,6,23
2118,1829,2,2,2,4,0,2026,1,28
2119,38126,3,13,0,2,0,2026,1,13
2120,5372,2,16,1,4,0,2026,1,4
2121,3387,5,19,2,1,0,2026,5,25
2122,4192,2,10,2,2,0,2026,3,10
2123,6413,2,10,2,4,0,2026,6,26
2124,22181,0,9,1,2,0,2026,5,21
2125,5495,2,2,0,4,0,2026,3,28
2126,59155,4,4,1,3,0,2026,6,14
2127,10550,1,3,2,1,0,2026,3,29
2128,35377,4,6,1,0,0,2026,6,19
2129,12756,3,8,1,0,0,2026,4,1
2130,14880,1,7,2,4,0,2026,6,10
2131,37301,4,6,1,0,0,2026,3,4
2132,18334,3,13,2,0,0,2026,3,9
2133,3900,5,19,0,2,0,2026,3,20
2134,22882,0,9,0,0,0,2026,5,26
2135,19581,4,0,0,0,0,2026,1,29
2136,15323,0,20,1,2,0,2026,1,29
2137,10737,1,7,0,1,0,2026,3,19
2138,58727,4,6,1,3,0,2026,5,24
2139,33090,4,6,2,2,0,2026,5,18
2140,5032,5,18,0,3,0,2026,2,20
2141,2297,0,5,2,4,0,2026,2,28
2142,19906,0,20,0,4,0,2026,6,10
2143,18749,0,5,2,0,0,2026,3,1
2144,6888,2,2,2,4,0,2026,4,24
2145,7899,0,5,1,0,0,2026,3,30
2146,1928,2,2,0,3,0,2026,6,9
2147,20438,0,9,1,3,0,2026,1,28
2148,893,2,15,2,0,0,2026,6,11
2149,455,5,18,0,1,0,2026,4,22
2150,3870,2,2,2,4,0,2026,1,13
2151,44692,4,17,1,3,1,2026,1,6
2152,34831,4,6,0,2,0,2026,3,16
2153,5381,3,11,1,4,0,2026,5,13
2154,56417,4,17,0,0,1,2026,1,24
2155,17646,3,11,1,1,0,2026,3,24
2156,11047,0,5,0,3,0,2026,4,13
2157,4870,5,19,0,3,0,2026,6,1
2158,21027,3,11,2,4,0,2026,3,18
2159,11700,3,11,0,0,0,2026,4,4
2160,27330,3,11,1,0,0,2026,4,18
2161,10236,1,3,2,0,0,2026,3,8
2162,23976,0,9,1,4,0,2026,4,11
2163,14608,0,9,2,1,0,2026,5,25
2164,4262,5,19,0,1,0,2026,6,21
2165,1613,5,19,0,4,0,2026,5,13
2166,14462,1,3,1,1,0,2026,1,26
2167,5304,5,14,0,1,0,2026,4,18
2168,24236,0,9,0,3,0,2026,4,22
2169,1497,0,9,1,0,0,2026,5,16
2170,20167,3,11,1,0,1,2026,2,25
2171,6618,2,10,2,2,0,2026,5,2
2172,22356,4,4,1,4,0,2026,6,9
2173,11878,3,11,1,3,0,2026,3,1
2174,15543,0,9,1,2,1,2026,1,10
2175,7625,0,5,0,4,0,2026,3,15
2176,660,2,2,2,0,0,2026,6,11
2177,12743,0,9,0,2,0,2026,3,22
2178,5263,5,19,0,4,0,2026,1,25
2179,2762,5,19,0,3,0,2026,3,18
2180,4354,5,18,2,2,0,2026,2,24
2181,4686,5,1,2,2,0,2026,3,23
2182,15997,4,0,0,4,0,2026,5,6
2183,10299,0,9,0,1,0,2026,2,3
2184,2893,2,15,1,1,0,2026,4,19
2185,7584,5,18,2,2,0,2026,6,28
2186,32813,3,11,2,3,0,2026,6,9
2187,4715,2,2,1,4,0,2026,4,7
2188,4702,0,9,0,4,0,2026,4,12
2189,3870,5,14,2,3,0,2026,1,12
2190,12036,4,4,1,1,0,2026,6,16
2191,913,2,10,2,3,0,2026,2,8
2192,6397,1,3,2,0,0,2026,1,31
2193,17904,0,5,0,3,0,2026,5,22
2194,15501,3,13,2,1,0,2026,3,3
2195,5287,5,19,1,0,0,2026,5,19
2196,7708,5,14,1,2,0,2026,1,21
2197,5462,0,20,1,0,0,2026,1,16
2198,2551,2,15,2,1,0,2026,4,24
2199,49058,4,17,2,1,1,2026,3,12
2200,7520,2,16,0,3,0,2026,4,14
2201,20394,0,20,2,0,0,2026,3,1
2202,6003,2,2,2,0,0,2026,2,16
2203,2899,0,5,0,4,0,2026,1,23
2204,15343,3,8,0,3,0,2026,4,23
2205,3140,2,16,2,4,0,2026,3,26
2206,22464,0,20,2,4,0,2026,2,20
2207,14103,0,5,0,3,0,2026,2,23
2208,8241,3,11,2,3,1,2026,1,2
2209,3184,5,14,0,3,0,2026,6,24
2210,1582,2,10,0,2,0,2026,3,16
2211,1678,2,15,0,2,0,2026,2,21
2212,4694,5,1,1,0,0,2026,2,19
2213,45446,4,6,1,0,0,2026,4,19
2214,52829,4,17,0,3,1,2026,1,6
2215,15501,1,3,0,0,0,2026,3,20
2216,11063,1,7,1,2,0,2026,4,25
2217,23176,0,9,2,4,0,2026,1,24
2218,22628,0,20,1,1,0,2026,2,17
2219,4716,2,15,1,0,1,2026,2,8
2220,24730,3,11,2,4,0,2026,4,1
2221,1198,5,1,1,1,0,2026,6,18
2222,15717,1,3,0,0,0,2026,1,28
2223,414,5,1,0,0,0,2026,4,14
2224,31033,3,13,1,3,0,2026,5,30
2225,6236,5,18,2,0,0,2026,2,8
2226,38390,4,6,2,2,0,2026,3,14
2227,15388,0,9,2,3,0,2026,5,10
2228,504,2,10,2,1,0,2026,6,20
2229,5705,3,8,2,3,0,2026,3,22
2230,39776,3,13,1,2,0,2026,4,2
2231,27505,3,13,0,4,0,2026,3,11
2232,2255,2,10,0,3,0,2026,3,15
2233,41699,4,17,1,2,1,2026,3,6
2234,9100,1,12,0,0,0,2026,3,31
2235,4143,5,1,1,4,0,2026,2,11
2236,14876,1,12,1,4,0,2026,6,16
2237,21381,0,20,1,0,0,2026,6,11
2238,7753,1,7,2,4,0,2026,5,26
2239,1969,5,14,1,1,0,2026,1,4
2240,3574,5,14,2,3,0,2026,3,10
2241,21600,0,5,1,1,0,2026,1,26
2242,43999,4,6,1,0,0,2026,3,25
2243,18703,0,9,1,4,0,2026,2,13
2244,5379,4,17,2,1,0,2026,4,1
2245,2267,5,1,2,4,0,2026,3,18
2246,5560,0,5,0,2,0,2026,2,12
2247,26244,3,13,0,2,0,2026,3,10
2248,7061,0,9,0,1,0,2026,4,8
2249,3154,3,11,1,0,0,2026,4,25
2250,34964,3,13,0,3,0,2026,5,4
2251,7675,2,2,1,3,0,2026,5,28
2252,22763,3,13,0,2,0,2026,5,1
2253,5925,5,19,1,4,0,2026,6,23
2254,14881,1,3,1,2,0,2026,5,30
2255,18684,4,0,1,3,0,2026,1,5
2256,1706,2,2,1,0,0,2026,5,31
2257,39844,4,17,0,0,0,2026,5,11
2258,1528,5,1,2,4,0,2026,2,16
2259,42849,4,0,0,0,0,2026,5,2
2260,6493,5,14,2,3,1,2026,6,8
2261,19348,1,12,2,4,0,2026,6,17
2262,39032,4,4,0,0,0,2026,1,30
2263,33888,3,11,1,1,0,2026,3,23
2264,7493,0,5,1,0,0,2026,3,9
2265,4898,2,2,2,0,0,2026,6,26
2266,7961,0,20,2,1,0,2026,1,14
2267,5443,2,16,0,1,0,2026,3,28
2268,9049,3,11,1,2,0,2026,4,21
2269,27615,4,6,0,4,0,2026,6,10
2270,660,5,19,0,2,0,2026,4,28
2271,14548,1,12,1,0,0,2026,3,13
2272,3423,2,15,0,4,0,2026,1,14
2273,1744,2,2,1,0,0,2026,4,20
2274,12521,1,3,0,0,0,2026,6,29
2275,11331,0,9,0,1,0,2026,5,29
2276,13851,1,12,2,2,0,2026,2,22
2277,5379,2,10,2,0,0,2026,5,13
2278,325,5,18,2,0,0,2026,6,2
2279,5571,4,17,2,2,0,2026,6,1
2280,21715,3,8,1,1,0,2026,5,15
2281,3183,2,10,2,2,0,2026,3,30
2282,4774,1,7,2,3,0,2026,1,26
2283,24376,0,9,2,0,0,2026,6,3
2284,18121,1,12,0,1,0,2026,4,13
2285,18685,1,12,1,2,0,2026,2,6
2286,10155,0,5,0,2,0,2026,4,10
2287,17424,0,9,0,4,0,2026,5,1
2288,1105,5,14,1,3,0,2026,6,10
2289,29769,4,17,1,2,0,2026,2,28
2290,19117,3,11,2,2,0,2026,2,2
2291,14730,1,7,0,4,0,2026,2,10
2292,21395,4,17,2,2,0,2026,2,4
2293,4012,2,2,2,3,0,2026,1,2
2294,7447,4,17,2,4,0,2026,4,19
2295,3611,5,19,0,0,0,2026,4,16
2296,45198,4,4,1,4,1,2026,5,21
2297,8689,3,8,1,2,0,2026,2,9
2298,1187,2,10,2,0,0,2026,1,6
2299,14612,0,5,2,1,1,2026,6,24
2300,12618,1,3,1,4,0,2026,1,9
2301,3321,2,2,1,3,0,2026,2,4
2302,6522,5,19,2,1,0,2026,3,11
2303,32858,4,6,2,1,0,2026,1,25
2304,19541,3,8,0,1,0,2026,1,3
2305,3849,5,19,1,2,0,2026,4,7
2306,36447,3,11,1,3,0,2026,5,18
2307,2444,2,2,1,4,0,2026,6,15
2308,3265,2,10,0,3,0,2026,4,29
2309,16170,0,9,0,2,0,2026,5,7
2310,3766,2,15,1,2,0,2026,5,25
2311,1092,0,9,1,4,0,2026,6,8
2312,2749,5,18,2,1,0,2026,5,3
2313,3375,5,1,1,0,0,2026,4,16
2314,3344,5,18,0,0,0,2026,5,1
2315,1524,0,5,2,4,0,2026,5,10
2316,57980,4,0,0,0,0,2026,6,21
2317,9622,0,9,2,0,0,2026,2,15
2318,18269,0,20,1,0,0,2026,2,6
2319,20422,3,11,2,2,0,2026,3,20
2320,4799,5,19,1,4,0,2026,4,8
2321,41462,4,17,0,4,1,2026,4,18
2322,6616,2,16,1,1,0,2026,2,8
2323,5187,4,6,2,2,0,2026,4,12
2324,15759,1,3,1,0,0,2026,3,8
2325,12538,0,9,1,2,0,2026,2,5
2326,16724,1,3,2,0,0,2026,2,18
2327,7302,2,15,2,2,0,2026,6,28
2328,8923,3,13,1,2,0,2026,4,24
2329,24175,3,11,0,2,0,2026,2,23
2330,32510,3,8,1,3,0,2026,2,27
2331,1053,2,16,0,1,0,2026,3,16
2332,3783,5,18,1,0,0,2026,5,21
2333,14153,1,12,2,2,0,2026,3,3
2334,4840,5,1,1,0,0,2026,5,27
2335,2875,0,9,2,4,1,2026,2,12
2336,5376,2,2,2,3,0,2026,6,16
2337,3501,5,18,1,1,0,2026,2,13
2338,7778,2,15,1,3,0,2026,3,10
2339,9251,3,13,0,3,0,2026,2,16
2340,959,2,15,1,0,0,2026,4,24
2341,7826,0,9,2,0,0,2026,6,12
2342,49042,4,6,2,0,1,2026,3,8
2343,3787,2,2,1,4,0,2026,3,21
2344,44768,4,6,0,0,0,2026,3,25
2345,20858,4,4,0,2,0,2026,6,7
2346,18946,4,17,0,4,0,2026,6,17
2347,3312,2,2,0,0,0,2026,6,18
2348,20147,0,9,0,3,1,2026,2,27
2349,5480,2,16,0,3,0,2026,3,12
2350,21117,0,5,1,0,0,2026,3,9
2351,38008,4,17,0,3,0,2026,2,16
2352,13611,1,3,0,4,0,2026,5,25
2353,27901,4,17,2,0,0,2026,2,9
2354,11740,3,8,1,3,0,2026,1,1
2355,2708,0,5,1,3,1,2026,4,30
2356,29067,3,11,1,1,0,2026,5,26
2357,13316,1,3,0,1,0,2026,1,13
2358,7955,2,15,2,0,0,2026,1,13
2359,36805,3,13,2,2,0,2026,6,16
2360,23022,0,9,1,2,0,2026,2,20
2361,5470,2,2,1,2,0,2026,3,22
2362,47772,4,0,1,1,0,2026,1,13
2363,14216,3,8,0,1,0,2026,6,24
2364,1489,5,19,2,4,0,2026,3,31
2365,17017,0,20,1,2,0,2026,1,21
2366,2279,1,3,0,3,0,2026,5,28
2367,44022,4,0,1,2,0,2026,3,30
2368,7227,2,16,2,4,0,2026,4,10
2369,15195,1,12,0,2,0,2026,1,8
2370,16730,3,13,1,1,0,2026,5,21
2371,1147,0,5,2,3,0,2026,6,21
2372,6304,5,1,0,0,0,2026,1,7
2373,18363,1,3,1,0,0,2026,3,11
2374,5064,5,18,0,0,0,2026,6,5
2375,7926,3,13,0,1,0,2026,2,16
2376,34560,3,11,0,2,0,2026,4,17
2377,770,5,1,2,3,0,2026,6,19
2378,10024,0,9,2,2,0,2026,3,19
2379,5296,2,15,0,4,0,2026,4,1
2380,20997,0,9,0,1,0,2026,2,12
2381,38252,3,8,1,1,0,2026,5,16
2382,14722,1,7,0,4,0,2026,4,15
2383,30482,4,4,2,3,0,2026,1,12
2384,39416,3,8,1,1,0,2026,5,26
2385,30686,4,6,1,1,0,2026,2,14
2386,22653,0,5,1,0,0,2026,3,21
2387,24200,0,20,1,1,0,2026,1,5
2388,10407,4,0,0,1,0,2026,1,8
2389,3605,5,1,0,0,0,2026,5,27
2390,33419,4,17,2,2,0,2026,2,3
2391,19058,1,3,0,4,0,2026,5,31
2392,13758,0,20,2,3,0,2026,5,28
2393,11046,3,8,0,0,0,2026,2,7
2394,19279,0,20,0,3,0,2026,3,7
2395,11406,1,7,2,3,1,2026,3,31
2396,7946,2,10,2,3,0,2026,5,16
2397,13842,3,13,1,2,0,2026,4,2
2398,9972,1,12,0,0,0,2026,5,8
2399,11898,1,7,0,3,0,2026,3,11
2400,13828,1,7,2,0,0,2026,5,19
2401,3243,2,10,2,3,0,2026,5,25
2402,2656,5,18,2,2,0,2026,4,22
2403,643,2,2,1,3,0,2026,1,10
2404,13971,1,3,2,1,0,2026,3,28
2405,15924,1,7,2,3,1,2026,2,20
2406,4439,1,3,2,1,0,2026,5,6
2407,29580,4,4,0,3,0,2026,6,29
2408,4621,2,10,0,4,0,2026,2,8
2409,5781,2,16,2,0,0,2026,2,10
2410,22556,0,9,1,0,0,2026,2,4
2411,4062,1,3,1,1,0,2026,5,6
2412,7230,3,13,1,4,0,2026,5,19
2413,3341,3,11,2,0,0,2026,2,1
2414,6422,0,20,1,4,0,2026,1,22
2415,4900,2,15,0,2,0,2026,3,23
2416,1445,5,1,0,1,0,2026,4,9
2417,9623,1,3,0,3,0,2026,3,28
2418,19650,3,8,2,3,0,2026,1,20
2419,7620,2,16,0,3,0,2026,4,5
2420,2833,2,16,1,0,0,2026,5,5
2421,54654,4,6,0,4,1,2026,6,8
2422,3731,5,1,2,1,0,2026,5,19
2423,22343,0,5,2,0,0,2026,5,15
2424,38854,4,6,0,2,0,2026,1,14
2425,7286,0,5,0,1,0,2026,4,14
2426,37000,4,0,0,0,0,2026,1,25
2427,4598,2,16,2,0,0,2026,5,23
2428,11372,3,11,0,0,0,2026,3,26
2429,7599,5,18,0,3,0,2026,5,2
2430,27792,4,17,1,2,0,2026,3,2
2431,3671,2,10,1,3,0,2026,3,6
2432,34527,4,6,2,1,1,2026,3,6
2433,19871,1,3,0,0,0,2026,1,16
2434,12455,0,20,1,2,0,2026,3,23
2435,34657,3,11,1,3,0,2026,3,29
2436,36950,3,8,0,2,0,2026,3,30
2437,7437,0,20,1,3,0,2026,6,15
2438,3956,3,13,2,0,0,2026,1,9
2439,5197,5,18,0,4,0,2026,3,11
2440,19880,0,9,1,2,0,2026,2,6
2441,4920,2,15,1,3,0,2026,2,11
2442,31657,3,11,1,4,0,2026,1,1
2443,7570,0,5,0,0,0,2026,5,16
2444,7145,1,3,0,3,0,2026,6,4
2445,58183,4,17,0,2,0,2026,5,31
2446,32917,3,11,1,3,0,2026,1,26
2447,2681,1,12,2,2,0,2026,4,28
2448,23813,0,5,0,4,0,2026,6,2
2449,6012,1,12,1,4,0,2026,3,24
2450,45078,4,4,1,2,0,2026,6,8
2451,34460,3,11,1,4,0,2026,3,9
2452,2623,2,16,1,2,0,2026,1,7
2453,19061,1,12,1,1,0,2026,6,8
2454,5567,1,12,0,4,0,2026,6,9
2455,2044,1,12,2,1,0,2026,2,18
2456,3933,2,16,1,4,0,2026,2,3
2457,7460,2,15,0,1,0,2026,3,2
2458,42194,4,17,1,1,1,2026,4,4
2459,737,2,15,0,4,0,2026,2,5
2460,4160,2,10,2,0,0,2026,2,7
2461,34655,3,11,1,3,0,2026,3,9
2462,637,5,14,1,2,0,2026,4,5
2463,26251,3,11,0,0,0,2026,5,19
2464,2837,1,12,0,4,0,2026,2,1
2465,10452,0,9,2,3,0,2026,1,6
2466,13629,1,7,2,0,0,2026,1,30
2467,57485,4,0,2,4,0,2026,2,24
2468,19017,0,9,2,3,0,2026,5,26
2469,7819,5,18,0,2,0,2026,1,11
2470,46177,4,6,1,0,1,2026,1,1
2471,8663,3,8,2,4,0,2026,4,3
2472,3516,5,19,1,3,0,2026,1,10
2473,2352,5,18,1,4,0,2026,1,3
