transaction_id,date,amount,category,merchant,payment_method,location,is_fraud
4674,2025-12-27,5001.53,Bills,Electricity,Online Transfer,Kurunegala,0
4675,2025-12-27,2101.71,Health,Medical Centre,Cash,Jaffna,0
4676,2025-12-27,9137.71,Food,Restaurant,Online Transfer,Kandy,0
4677,2025-12-27,3970.12,Shopping,Daraz,Cash,Kandy,0
4678,2025-12-27,2590.38,Entertainment,Netflix,Cash,Kandy,0
4679,2025-12-28,10965.36,Bills,Electricity,Mobile Wallet,Anuradhapura,1
4680,2025-12-28,2204.22,Entertainment,Cinema,Cash,Anuradhapura,0
4681,2025-12-28,6721.14,Food,KFC,Mobile Wallet,Anuradhapura,0
4682,2025-12-29,7404.73,Bills,Mobile,Cash,Colombo,0
4683,2025-12-29,6682.88,Bills,Water,Online Transfer,Kandy,0
4684,2025-12-29,5946.97,Shopping,Electronics Store,Online Transfer,Kurunegala,0
4685,2025-12-29,1651.64,Entertainment,Cinema,Mobile Wallet,Galle,0
4686,2025-12-29,3550.67,Education,Book Shop,Cash,Kandy,0
4687,2025-12-30,8157.48,Bills,Water,Card,Galle,0
4688,2025-12-30,8120.81,Transport,Uber,Card,Colombo,0
4689,2025-12-30,7137.0,Transport,PickMe,Cash,Kurunegala,0
4690,2025-12-30,3202.74,Transport,Bus,Card,Jaffna,0
4691,2025-12-31,5560.62,Bills,Mobile,Mobile Wallet,Colombo,0
4692,2025-12-31,2773.39,Entertainment,Netflix,Online Transfer,Jaffna,0
4693,2025-12-31,5086.31,Shopping,Electronics Store,Online Transfer,Colombo,0
4694,2025-12-31,7805.88,Bills,Mobile,Cash,Colombo,0
4695,2025-12-31,5171.72,Education,University,Online Transfer,Kandy,0
4696,2025-12-31,6642.42,Bills,Water,Cash,Galle,0
4697,2026-01-01,1778.94,Health,Hospital,Card,Galle,0
4698,2026-01-01,11720.38,Food,Keells,Cash,Jaffna,0
4699,2026-01-01,10541.82,Bills,Water,Card,Kandy,0
4700,2026-01-01,2467.19,Health,Pharmacy,Online Transfer,Kandy,1
4701,2026-01-01,2704.82,Health,Pharmacy,Cash,Galle,0
4702,2026-01-01,4579.36,Transport,Bus,Online Transfer,Jaffna,0
4703,2026-01-01,6734.55,Transport,Uber,Online Transfer,Jaffna,0
4704,2026-01-02,10355.49,Food,Restaurant,Mobile Wallet,Anuradhapura,0
4705,2026-01-02,8562.41,Food,Pizza Hut,Mobile Wallet,Kandy,0
4706,2026-01-02,2795.2,Education,Book Shop,Mobile Wallet,Colombo,0
4707,2026-01-02,2275.06,Entertainment,Gaming,Card,Kandy,0
4708,2026-01-02,3108.48,Entertainment,Gaming,Cash,Jaffna,0
4709,2026-01-03,7532.96,Bills,Mobile,Cash,Anuradhapura,0
4710,2026-01-03,2303.3,Entertainment,Spotify,Card,Galle,0
4711,2026-01-04,11033.93,Food,Keells,Cash,Kurunegala,0
4712,2026-01-04,4500.0,Bills,Internet,Online Transfer,Colombo,0
4713,2026-01-04,16203.92,Bills,Internet,Card,Anuradhapura,0
4714,2026-01-05,5010.35,Bills,Electricity,Mobile Wallet,Jaffna,0
4715,2026-01-05,6806.13,Bills,Internet,Online Transfer,Colombo,0
4716,2026-01-05,3511.59,Education,University,Card,Kandy,0
4717,2026-01-05,3172.1,Education,Book Shop,Cash,Colombo,0
4718,2026-01-05,1426.76,Health,Hospital,Card,Colombo,0
4719,2026-01-05,12529.58,Bills,Water,Online Transfer,Jaffna,0
4720,2026-01-05,3614.91,Education,University,Cash,Anuradhapura,0
4721,2026-01-05,8763.11,Food,Pizza Hut,Cash,Jaffna,0
4722,2026-01-06,6650.43,Bills,Electricity,Cash,Jaffna,0
4723,2026-01-06,1539.31,Health,Hospital,Cash,Galle,0
4724,2026-01-07,3452.55,Education,University,Online Transfer,Colombo,0
4725,2026-01-07,6207.57,Shopping,Fashion Store,Card,Jaffna,0
4726,2026-01-07,10274.29,Bills,Mobile,Cash,Kurunegala,0
4727,2026-01-07,4546.88,Shopping,Electronics Store,Cash,Kurunegala,0
4728,2026-01-07,6324.25,Shopping,Daraz,Card,Jaffna,0
4729,2026-01-08,3175.51,Entertainment,Netflix,Cash,Galle,0
4730,2026-01-08,4477.38,Education,Online Course,Online Transfer,Kandy,0
4731,2026-01-08,9729.4,Food,Keells,Online Transfer,Kandy,0
4732,2026-01-08,5734.53,Bills,Water,Mobile Wallet,Jaffna,0
4733,2026-01-08,4180.23,Transport,PickMe,Cash,Kandy,1
4734,2026-01-08,6173.31,Transport,Uber,Cash,Kurunegala,0
4735,2026-01-08,2046.03,Health,Pharmacy,Card,Kurunegala,0
4736,2026-01-09,3098.68,Education,University,Mobile Wallet,Kurunegala,0
4737,2026-01-09,8115.59,Food,Pizza Hut,Card,Jaffna,0
4738,2026-01-09,4137.64,Education,University,Card,Anuradhapura,0
4739,2026-01-10,8304.65,Food,Restaurant,Online Transfer,Jaffna,0
4740,2026-01-10,9038.28,Food,Restaurant,Card,Colombo,0
4741,2026-01-11,3000.0,Entertainment,Netflix,Card,Colombo,0
4742,2026-01-11,9077.7,Bills,Mobile,Card,Colombo,0
4743,2026-01-11,4189.64,Entertainment,Netflix,Cash,Anuradhapura,0
4744,2026-01-11,6799.32,Bills,Water,Cash,Kandy,0
4745,2026-01-12,5429.98,Bills,Mobile,Mobile Wallet,Galle,0
4746,2026-01-12,10051.07,Food,Pizza Hut,Card,Colombo,0
4747,2026-01-12,5161.87,Bills,Internet,Online Transfer,Kurunegala,0
4748,2026-01-12,5919.47,Bills,Internet,Mobile Wallet,Galle,0
4749,2026-01-12,2770.86,Entertainment,Netflix,Card,Kurunegala,0
4750,2026-01-13,5889.8,Food,Restaurant,Mobile Wallet,Colombo,0
4751,2026-01-13,2468.8,Health,Medical Centre,Cash,Colombo,0
4752,2026-01-13,8437.42,Bills,Water,Card,Kandy,0
4753,2026-01-14,7734.71,Bills,Electricity,Online Transfer,Galle,0
4754,2026-01-14,5159.77,Bills,Electricity,Mobile Wallet,Galle,0
4755,2026-01-14,15985.16,Food,Cargills,Cash,Kandy,0
4756,2026-01-15,6708.97,Bills,Mobile,Cash,Anuradhapura,0
4757,2026-01-15,5855.16,Education,Book Shop,Online Transfer,Colombo,0
4758,2026-01-16,3653.23,Education,Online Course,Cash,Jaffna,0
4759,2026-01-16,15523.29,Food,KFC,Cash,Colombo,0
4760,2026-01-17,14239.25,Food,KFC,Cash,Anuradhapura,0
4761,2026-01-17,10481.04,Food,Pizza Hut,Online Transfer,Jaffna,0
4762,2026-01-17,12982.67,Food,Keells,Mobile Wallet,Anuradhapura,0
4763,2026-01-17,3158.07,Education,Online Course,Mobile Wallet,Galle,0
4764,2026-01-17,13107.2,Bills,Water,Mobile Wallet,Anuradhapura,0
4765,2026-01-18,6364.63,Shopping,Supermarket,Card,Kandy,0
4766,2026-01-18,4121.31,Education,Online Course,Card,Galle,0
4767,2026-01-18,8299.55,Bills,Electricity,Online Transfer,Colombo,0
4768,2026-01-19,12830.91,Food,Restaurant,Cash,Galle,0
4769,2026-01-19,7075.52,Shopping,Supermarket,Online Transfer,Anuradhapura,0
4770,2026-01-19,9082.21,Food,Keells,Card,Jaffna,0
4771,2026-01-20,7939.5,Bills,Electricity,Card,Kurunegala,0
4772,2026-01-20,7540.71,Bills,Internet,Card,Anuradhapura,0
4773,2026-01-20,2842.61,Entertainment,Netflix,Online Transfer,Colombo,0
4774,2026-01-20,4371.73,Shopping,Fashion Store,Card,Kurunegala,0
4775,2026-01-21,7288.65,Shopping,Fashion Store,Mobile Wallet,Jaffna,0
4776,2026-01-21,12908.67,Food,KFC,Online Transfer,Kandy,0
4777,2026-01-21,5537.12,Transport,Uber,Cash,Colombo,0
4778,2026-01-21,7461.43,Food,Pizza Hut,Card,Anuradhapura,0
4779,2026-01-22,7110.48,Shopping,Supermarket,Cash,Galle,0
4780,2026-01-23,7320.57,Bills,Electricity,Online Transfer,Galle,0
4781,2026-01-23,7506.48,Bills,Electricity,Cash,Kandy,0
4782,2026-01-23,10458.88,Bills,Mobile,Card,Anuradhapura,0
4783,2026-01-23,10782.46,Food,KFC,Online Transfer,Colombo,0
4784,2026-01-23,5678.61,Shopping,Supermarket,Card,Galle,0
4785,2026-01-23,6454.12,Transport,PickMe,Card,Kurunegala,0
4786,2026-01-24,6350.09,Food,Pizza Hut,Mobile Wallet,Galle,0
4787,2026-01-24,2785.56,Entertainment,Spotify,Online Transfer,Anuradhapura,0
4788,2026-01-24,2440.96,Entertainment,Spotify,Card,Jaffna,0
4789,2026-01-24,4110.6,Entertainment,Cinema,Card,Colombo,0
4790,2026-01-25,2830.85,Entertainment,Gaming,Card,Colombo,0
4791,2026-01-25,3162.41,Education,Book Shop,Card,Anuradhapura,0
4792,2026-01-25,8729.83,Transport,Fuel Station,Card,Colombo,0
4793,2026-01-25,5077.72,Bills,Internet,Online Transfer,Colombo,0
4794,2026-01-25,4932.76,Transport,Train,Mobile Wallet,Jaffna,0
4795,2026-01-25,3447.29,Transport,Train,Card,Anuradhapura,0
4796,2026-01-25,7297.06,Shopping,Daraz,Card,Galle,0
4797,2026-01-26,2042.77,Education,Book Shop,Online Transfer,Jaffna,0
4798,2026-01-26,2163.38,Health,Hospital,Cash,Kurunegala,0
4799,2026-01-26,8721.72,Bills,Internet,Cash,Jaffna,0
4800,2026-01-26,7695.0,Food,KFC,Card,Jaffna,0
4801,2026-01-26,4613.49,Bills,Water,Online Transfer,Kandy,0
4802,2026-01-27,7527.68,Bills,Electricity,Mobile Wallet,Kandy,0
4803,2026-01-27,3781.87,Transport,Bus,Mobile Wallet,Jaffna,0
4804,2026-01-28,8774.27,Food,KFC,Mobile Wallet,Colombo,0
4805,2026-01-28,6921.56,Transport,Train,Online Transfer,Kandy,0
4806,2026-01-28,7495.49,Food,KFC,Online Transfer,Galle,0
4807,2026-01-28,2763.98,Education,Online Course,Cash,Anuradhapura,0
4808,2026-01-28,6155.92,Bills,Mobile,Card,Anuradhapura,0
4809,2026-01-28,4753.24,Transport,Uber,Mobile Wallet,Galle,0
4810,2026-01-29,4779.1,Food,Keells,Cash,Anuradhapura,0
4811,2026-01-29,3789.27,Transport,PickMe,Online Transfer,Anuradhapura,0
4812,2026-01-29,9764.29,Food,Restaurant,Cash,Jaffna,0
4813,2026-01-29,7655.1,Bills,Electricity,Online Transfer,Kurunegala,0
4814,2026-01-29,7502.15,Food,Cargills,Mobile Wallet,Galle,0
4815,2026-01-30,6235.63,Bills,Water,Card,Anuradhapura,0
4816,2026-01-30,4859.39,Transport,Uber,Mobile Wallet,Anuradhapura,0
4817,2026-01-31,5539.1,Transport,Uber,Card,Anuradhapura,0
4818,2026-01-31,6059.77,Food,Pizza Hut,Card,Jaffna,0
4819,2026-01-31,7702.04,Food,Keells,Mobile Wallet,Jaffna,0
4820,2026-02-01,7556.94,Bills,Water,Cash,Galle,0
4821,2026-02-01,4500.0,Bills,Internet,Online Transfer,Colombo,0
4822,2026-02-01,4832.35,Shopping,Daraz,Cash,Galle,0
4823,2026-02-01,3252.5,Health,Hospital,Online Transfer,Galle,0
4824,2026-02-01,5499.42,Shopping,Daraz,Cash,Kandy,0
4825,2026-02-02,2713.75,Entertainment,Cinema,Online Transfer,Colombo,0
4826,2026-02-02,3512.58,Transport,PickMe,Cash,Kandy,0
4827,2026-02-03,5075.52,Shopping,Supermarket,Cash,Galle,0
4828,2026-02-03,7797.71,Food,Keells,Cash,Jaffna,0
4829,2026-02-03,9191.64,Food,Restaurant,Mobile Wallet,Jaffna,0
4830,2026-02-04,5741.55,Bills,Water,Mobile Wallet,Colombo,0
4831,2026-02-04,8233.92,Food,Keells,Cash,Kurunegala,0
4832,2026-02-04,7079.29,Bills,Water,Mobile Wallet,Kurunegala,0
4833,2026-02-04,6730.25,Bills,Internet,Online Transfer,Anuradhapura,0
4834,2026-02-04,3269.17,Education,Book Shop,Mobile Wallet,Kandy,0
4835,2026-02-05,4825.26,Shopping,Fashion Store,Online Transfer,Kandy,0
4836,2026-02-05,6865.57,Food,Pizza Hut,Mobile Wallet,Colombo,0
4837,2026-02-05,5599.23,Food,Keells,Mobile Wallet,Kandy,0
4838,2026-02-05,8160.47,Bills,Electricity,Mobile Wallet,Anuradhapura,0
4839,2026-02-06,6358.63,Food,Cargills,Card,Jaffna,0
4840,2026-02-06,3533.4,Shopping,Supermarket,Mobile Wallet,Jaffna,0
4841,2026-02-06,2064.95,Health,Pharmacy,Mobile Wallet,Kandy,0
4842,2026-02-07,10181.96,Food,Cargills,Cash,Kandy,0
4843,2026-02-07,10227.05,Food,Restaurant,Card,Anuradhapura,0
4844,2026-02-07,16946.17,Food,KFC,Cash,Kandy,0
4845,2026-02-07,6942.79,Food,Cargills,Online Transfer,Jaffna,0
4846,2026-02-07,10917.8,Bills,Mobile,Cash,Anuradhapura,0
4847,2026-02-08,5883.93,Transport,Uber,Card,Kandy,0
4848,2026-02-08,3216.7,Education,Book Shop,Mobile Wallet,Jaffna,0
4849,2026-02-08,3000.0,Entertainment,Netflix,Card,Colombo,0
4850,2026-02-08,8855.97,Food,Cargills,Mobile Wallet,Anuradhapura,0
4851,2026-02-08,5932.91,Bills,Mobile,Card,Jaffna,0
4852,2026-02-08,8138.02,Food,KFC,Online Transfer,Jaffna,0
4853,2026-02-09,7793.26,Shopping,Fashion Store,Card,Galle,0
4854,2026-02-09,2970.55,Shopping,Fashion Store,Cash,Galle,0
4855,2026-02-09,3718.78,Shopping,Electronics Store,Mobile Wallet,Anuradhapura,0
4856,2026-02-10,2835.87,Entertainment,Netflix,Cash,Galle,0
4857,2026-02-10,7058.42,Bills,Water,Online Transfer,Kurunegala,0
4858,2026-02-10,3550.12,Shopping,Electronics Store,Cash,Galle,0
4859,2026-02-10,7610.03,Food,Restaurant,Mobile Wallet,Galle,0
4860,2026-02-10,7326.97,Food,Pizza Hut,Cash,Kandy,0
4861,2026-02-11,5022.0,Shopping,Electronics Store,Cash,Jaffna,0
4862,2026-02-11,1746.13,Health,Hospital,Mobile Wallet,Colombo,0
4863,2026-02-11,1783.61,Health,Hospital,Mobile Wallet,Kurunegala,0
4864,2026-02-11,3363.36,Education,University,Mobile Wallet,Colombo,0
4865,2026-02-11,3865.16,Transport,Train,Online Transfer,Kurunegala,0
4866,2026-02-11,5579.73,Bills,Electricity,Mobile Wallet,Galle,0
4867,2026-02-12,3565.3,Shopping,Fashion Store,Cash,Colombo,0
4868,2026-02-12,9521.95,Food,Restaurant,Card,Colombo,0
4869,2026-02-12,6641.01,Food,Cargills,Mobile Wallet,Anuradhapura,0
4870,2026-02-12,6184.47,Food,Pizza Hut,Mobile Wallet,Kandy,0
4871,2026-02-13,6631.71,Bills,Internet,Card,Anuradhapura,0
4872,2026-02-13,6489.23,Bills,Internet,Mobile Wallet,Colombo,0
4873,2026-02-13,7976.69,Food,Cargills,Cash,Colombo,0
4874,2026-02-13,2952.6,Entertainment,Spotify,Mobile Wallet,Anuradhapura,0
4875,2026-02-13,2851.28,Education,Book Shop,Cash,Anuradhapura,0
4876,2026-02-14,7919.86,Food,Cargills,Cash,Jaffna,0
4877,2026-02-14,6595.23,Bills,Mobile,Mobile Wallet,Kurunegala,0
4878,2026-02-14,5336.99,Transport,Bus,Mobile Wallet,Kandy,0
4879,2026-02-14,8190.38,Food,Keells,Online Transfer,Kurunegala,0
4880,2026-02-15,3209.67,Entertainment,Gaming,Mobile Wallet,Kurunegala,0
4881,2026-02-15,4758.22,Bills,Mobile,Cash,Jaffna,0
4882,2026-02-15,9509.09,Bills,Electricity,Online Transfer,Colombo,0
4883,2026-02-15,5183.57,Education,Online Course,Mobile Wallet,Kurunegala,0
4884,2026-02-15,2181.29,Health,Medical Centre,Online Transfer,Jaffna,0
4885,2026-02-15,7205.74,Bills,Water,Online Transfer,Kurunegala,0
4886,2026-02-16,5942.58,Shopping,Daraz,Cash,Kandy,0
4887,2026-02-16,5820.94,Food,Restaurant,Online Transfer,Galle,1
4888,2026-02-16,4008.81,Shopping,Supermarket,Online Transfer,Galle,0
4889,2026-02-16,9027.03,Bills,Electricity,Mobile Wallet,Kurunegala,0
4890,2026-02-16,5674.34,Food,Cargills,Mobile Wallet,Kandy,0
4891,2026-02-16,2971.81,Health,Pharmacy,Card,Anuradhapura,0
4892,2026-02-17,8966.5,Food,Pizza Hut,Card,Colombo,0
4893,2026-02-17,6619.32,Bills,Mobile,Card,Anuradhapura,0
4894,2026-02-17,4583.03,Shopping,Fashion Store,Online Transfer,Anuradhapura,0
4895,2026-02-17,5997.63,Shopping,Fashion Store,Card,Kandy,0
4896,2026-02-17,3304.07,Health,Hospital,Cash,Colombo,0
4897,2026-02-17,3616.25,Education,Book Shop,Card,Colombo,0
4898,2026-02-17,7816.51,Bills,Electricity,Mobile Wallet,Anuradhapura,0
4899,2026-02-18,3374.31,Education,Book Shop,Mobile Wallet,Anuradhapura,0
4900,2026-02-18,9758.79,Food,Cargills,Online Transfer,Colombo,0
4901,2026-02-18,10141.08,Food,Cargills,Online Transfer,Anuradhapura,0
4902,2026-02-19,7127.21,Bills,Internet,Online Transfer,Galle,0
4903,2026-02-19,4893.94,Transport,PickMe,Card,Jaffna,0
4904,2026-02-20,5278.97,Transport,PickMe,Card,Anuradhapura,0
4905,2026-02-21,2906.62,Education,Online Course,Cash,Jaffna,0
4906,2026-02-21,4521.47,Shopping,Fashion Store,Cash,Kandy,0
4907,2026-02-21,6018.62,Transport,Uber,Mobile Wallet,Colombo,0
4908,2026-02-21,7531.79,Food,Cargills,Cash,Jaffna,0
4909,2026-02-21,15674.5,Food,Keells,Cash,Anuradhapura,0
4910,2026-02-22,6316.42,Transport,PickMe,Mobile Wallet,Anuradhapura,0
4911,2026-02-22,6173.69,Entertainment,Netflix,Card,Kurunegala,0
4912,2026-02-23,4572.45,Shopping,Supermarket,Card,Kandy,0
4913,2026-02-23,3724.27,Shopping,Daraz,Card,Jaffna,0
4914,2026-02-23,3621.28,Education,Online Course,Cash,Anuradhapura,0
4915,2026-02-23,4353.06,Education,University,Online Transfer,Galle,0
4916,2026-02-23,3821.31,Entertainment,Spotify,Mobile Wallet,Colombo,0
4917,2026-02-23,3467.76,Education,Online Course,Mobile Wallet,Anuradhapura,0
4918,2026-02-24,11317.46,Food,Pizza Hut,Online Transfer,Colombo,0
4919,2026-02-24,8847.87,Food,Cargills,Online Transfer,Galle,0
4920,2026-02-24,3575.05,Entertainment,Spotify,Online Transfer,Kurunegala,0
4921,2026-02-24,10777.27,Food,Cargills,Online Transfer,Colombo,0
4922,2026-02-25,6069.69,Shopping,Supermarket,Cash,Kurunegala,0
4923,2026-02-25,12413.18,Food,KFC,Online Transfer,Kandy,0
4924,2026-02-25,6002.03,Transport,Fuel Station,Cash,Anuradhapura,0
4925,2026-02-26,7253.64,Bills,Water,Cash,Anuradhapura,0
4926,2026-02-26,2718.51,Entertainment,Cinema,Cash,Galle,1
4927,2026-02-26,6134.2,Transport,Bus,Card,Kandy,0
4928,2026-02-26,8402.16,Food,KFC,Mobile Wallet,Jaffna,0
4929,2026-02-27,5655.86,Transport,Train,Card,Jaffna,0
4930,2026-02-27,15182.34,Food,KFC,Card,Galle,0
4931,2026-02-27,7896.94,Transport,Uber,Online Transfer,Colombo,0
4932,2026-02-27,5095.77,Education,University,Cash,Kurunegala,0
4933,2026-02-27,5207.1,Transport,Uber,Card,Galle,0
4934,2026-02-28,4873.67,Shopping,Supermarket,Online Transfer,Kandy,0
4935,2026-02-28,10464.28,Bills,Water,Online Transfer,Kandy,0
4936,2026-02-28,3443.2,Education,Book Shop,Cash,Anuradhapura,0
4937,2026-03-01,6839.91,Shopping,Supermarket,Online Transfer,Colombo,0
4938,2026-03-01,4500.0,Bills,Internet,Online Transfer,Colombo,0
4939,2026-03-01,8410.54,Shopping,Electronics Store,Cash,Jaffna,0
4940,2026-03-01,2880.74,Entertainment,Cinema,Mobile Wallet,Colombo,0
4941,2026-03-01,9689.82,Food,Cargills,Online Transfer,Colombo,0
4942,2026-03-02,3017.0,Entertainment,Gaming,Online Transfer,Galle,0
4943,2026-03-02,2806.42,Health,Hospital,Mobile Wallet,Kurunegala,0
4944,2026-03-02,5791.46,Transport,Fuel Station,Mobile Wallet,Kurunegala,0
4945,2026-03-03,4859.0,Transport,Train,Online Transfer,Kandy,0
4946,2026-03-03,4967.94,Shopping,Electronics Store,Mobile Wallet,Colombo,0
4947,2026-03-03,3141.92,Health,Medical Centre,Cash,Anuradhapura,0
4948,2026-03-03,10383.79,Shopping,Electronics Store,Mobile Wallet,Anuradhapura,0
4949,2026-03-03,5530.57,Shopping,Supermarket,Card,Kandy,0
4950,2026-03-04,5970.32,Bills,Electricity,Cash,Jaffna,0
4951,2026-03-04,2002.18,Health,Hospital,Mobile Wallet,Kandy,0
4952,2026-03-04,4383.54,Transport,Bus,Mobile Wallet,Kurunegala,0
4953,2026-03-04,4674.37,Shopping,Fashion Store,Online Transfer,Jaffna,0
4954,2026-03-04,2342.96,Education,University,Card,Jaffna,0
4955,2026-03-04,2634.43,Education,Book Shop,Online Transfer,Jaffna,0
4956,2026-03-05,3693.57,Shopping,Supermarket,Mobile Wallet,Colombo,0
4957,2026-03-06,8474.21,Bills,Internet,Card,Anuradhapura,0
4958,2026-03-06,10243.2,Food,Pizza Hut,Cash,Anuradhapura,0
4959,2026-03-06,4391.1,Transport,Train,Mobile Wallet,Anuradhapura,0
4960,2026-03-06,5572.94,Education,Book Shop,Online Transfer,Anuradhapura,0
4961,2026-03-06,3811.41,Transport,Fuel Station,Cash,Kurunegala,0
4962,2026-03-07,8481.65,Food,Cargills,Online Transfer,Anuradhapura,0
4963,2026-03-07,7268.21,Food,Keells,Cash,Colombo,0
4964,2026-03-07,6340.13,Transport,Train,Card,Colombo,0
4965,2026-03-07,6890.27,Food,KFC,Card,Kurunegala,0
4966,2026-03-07,11278.25,Bills,Mobile,Mobile Wallet,Anuradhapura,1
4967,2026-03-07,5630.91,Shopping,Fashion Store,Online Transfer,Kurunegala,0
4968,2026-03-08,5621.02,Education,University,Cash,Anuradhapura,0
4969,2026-03-08,13435.79,Shopping,Supermarket,Online Transfer,Jaffna,0
4970,2026-03-08,6221.33,Entertainment,Netflix,Cash,Kurunegala,0
4971,2026-03-08,5212.26,Shopping,Electronics Store,Mobile Wallet,Anuradhapura,0
4972,2026-03-08,3000.0,Entertainment,Netflix,Card,Colombo,0
4973,2026-03-08,5733.31,Shopping,Daraz,Cash,Galle,0
4974,2026-03-09,5415.74,Shopping,Supermarket,Cash,Colombo,0
4975,2026-03-09,7995.09,Shopping,Electronics Store,Card,Jaffna,1
4976,2026-03-09,14622.78,Food,Cargills,Card,Jaffna,0
4977,2026-03-09,5693.59,Transport,Fuel Station,Online Transfer,Kandy,0
4978,2026-03-10,4496.22,Shopping,Daraz,Card,Jaffna,0
4979,2026-03-10,5875.93,Shopping,Daraz,Online Transfer,Kurunegala,0
4980,2026-03-10,7242.42,Shopping,Daraz,Mobile Wallet,Jaffna,0
4981,2026-03-11,5309.85,Transport,Train,Mobile Wallet,Galle,0
4982,2026-03-11,5116.84,Transport,Fuel Station,Online Transfer,Anuradhapura,0
4983,2026-03-11,4337.21,Transport,Uber,Card,Colombo,0
4984,2026-03-12,4197.69,Health,Pharmacy,Mobile Wallet,Galle,0
4985,2026-03-12,7774.46,Food,Restaurant,Mobile Wallet,Galle,0
4986,2026-03-13,5361.42,Transport,Train,Card,Kandy,0
4987,2026-03-13,9297.74,Bills,Internet,Online Transfer,Kandy,0
4988,2026-03-13,4157.77,Health,Pharmacy,Mobile Wallet,Galle,0
4989,2026-03-14,8179.66,Bills,Internet,Online Transfer,Jaffna,0
4990,2026-03-14,7809.27,Shopping,Supermarket,Mobile Wallet,Galle,0
4991,2026-03-14,9243.97,Shopping,Daraz,Cash,Colombo,0
4992,2026-03-14,8831.39,Food,Cargills,Cash,Jaffna,0
4993,2026-03-14,3338.92,Entertainment,Spotify,Mobile Wallet,Anuradhapura,0
4994,2026-03-15,6726.16,Food,Pizza Hut,Online Transfer,Galle,0
4995,2026-03-15,5691.1,Shopping,Supermarket,Card,Kurunegala,0
4996,2026-03-15,7273.72,Food,Cargills,Online Transfer,Colombo,0
4997,2026-03-15,8399.46,Bills,Electricity,Online Transfer,Colombo,0
4998,2026-03-15,2468.41,Education,Online Course,Cash,Galle,0
4999,2026-03-15,6969.81,Food,Restaurant,Mobile Wallet,Jaffna,0
5000,2026-03-16,7436.71,Food,Restaurant,Cash,Galle,0
5001,2026-03-16,2028.84,Health,Hospital,Card,Anuradhapura,0
5002,2026-03-16,6967.14,Shopping,Supermarket,Mobile Wallet,Galle,0
5003,2026-03-16,5215.98,Shopping,Supermarket,Cash,Kurunegala,0
5004,2026-03-16,5902.5,Shopping,Daraz,Card,Galle,0
5005,2026-03-17,5717.95,Shopping,Daraz,Online Transfer,Galle,0
5006,2026-03-17,3196.96,Education,Online Course,Cash,Jaffna,0
5007,2026-03-18,7991.17,Food,KFC,Mobile Wallet,Kandy,0
5008,2026-03-19,9101.97,Food,KFC,Online Transfer,Colombo,0
5009,2026-03-19,7390.65,Bills,Internet,Card,Galle,0
5010,2026-03-19,6674.71,Food,Keells,Online Transfer,Jaffna,0
5011,2026-03-19,5040.33,Shopping,Daraz,Cash,Anuradhapura,0
5012,2026-03-20,2311.93,Education,University,Mobile Wallet,Jaffna,0
5013,2026-03-20,11743.42,Food,Cargills,Card,Kurunegala,0
5014,2026-03-20,1518.93,Health,Pharmacy,Mobile Wallet,Kandy,0
5015,2026-03-20,4506.36,Shopping,Daraz,Card,Kurunegala,0
5016,2026-03-21,3355.49,Entertainment,Spotify,Online Transfer,Kandy,0
5017,2026-03-21,2328.51,Education,University,Online Transfer,Anuradhapura,0
5018,2026-03-21,6137.62,Shopping,Fashion Store,Card,Kurunegala,0
5019,2026-03-21,3297.87,Health,Medical Centre,Cash,Kurunegala,0
5020,2026-03-21,7139.02,Transport,Bus,Mobile Wallet,Galle,0
5021,2026-03-21,6563.05,Shopping,Supermarket,Card,Colombo,0
5022,2026-03-21,10070.78,Food,Keells,Card,Galle,0
5023,2026-03-22,9094.05,Bills,Mobile,Online Transfer,Kurunegala,1
5024,2026-03-22,6510.11,Bills,Internet,Cash,Kandy,0
5025,2026-03-22,2930.73,Entertainment,Spotify,Online Transfer,Colombo,0
5026,2026-03-23,6318.61,Transport,Uber,Online Transfer,Jaffna,0
5027,2026-03-23,8464.25,Food,Restaurant,Mobile Wallet,Colombo,0
5028,2026-03-23,6751.27,Bills,Water,Cash,Colombo,0
5029,2026-03-23,5426.78,Transport,PickMe,Online Transfer,Anuradhapura,0
5030,2026-03-23,8491.75,Food,KFC,Mobile Wallet,Kurunegala,0
5031,2026-03-23,5030.13,Bills,Electricity,Card,Jaffna,0
5032,2026-03-23,4404.48,Bills,Electricity,Mobile Wallet,Kurunegala,0
5033,2026-03-24,5314.23,Bills,Internet,Cash,Kurunegala,0
5034,2026-03-24,6493.34,Shopping,Supermarket,Mobile Wallet,Galle,0
5035,2026-03-25,4233.42,Transport,Uber,Online Transfer,Kandy,0
5036,2026-03-25,7530.42,Food,Restaurant,Cash,Anuradhapura,0
5037,2026-03-25,10932.13,Food,KFC,Cash,Kurunegala,0
5038,2026-03-26,4088.91,Transport,PickMe,Cash,Colombo,0
5039,2026-03-27,6120.88,Bills,Mobile,Online Transfer,Anuradhapura,0
5040,2026-03-27,5515.28,Shopping,Electronics Store,Mobile Wallet,Kandy,0
5041,2026-03-27,4761.36,Bills,Electricity,Cash,Colombo,0
5042,2026-03-27,3367.27,Education,University,Mobile Wallet,Anuradhapura,0
5043,2026-03-27,3204.93,Education,Online Course,Online Transfer,Kurunegala,0
5044,2026-03-27,4665.48,Shopping,Supermarket,Online Transfer,Jaffna,0
