transaction_id,amount,category,merchant,payment_method,location,is_fraud,year,month,day,is_weekend,category_avg_amount,merchant_frequency,payment_impact
1106,308,5,1,1,0,0,2026,5,23,0,4090.480412371134,122,1.2
1107,14951,4,17,0,1,0,2026,4,17,0,32658.61914460285,128,1.0
1108,13963,1,12,2,1,0,2026,1,28,0,10122.828092243186,155,1.5
1109,19564,0,5,2,2,0,2026,5,10,0,13011.339658444023,171,1.5
1110,16673,0,5,2,1,0,2026,5,20,0,13011.339658444023,171,1.5
1111,5931,4,17,1,4,0,2026,4,27,0,32658.61914460285,128,1.2
1112,34208,3,11,2,1,0,2026,1,13,0,22062.8625,166,1.5
1113,1326,5,14,2,4,1,2026,5,11,0,4090.480412371134,121,1.5
1114,24828,4,4,2,4,0,2026,6,12,0,32658.61914460285,128,1.5
1115,3000,3,11,1,1,0,2026,3,15,0,22062.8625,166,1.2
1116,20256,0,20,2,0,0,2026,5,11,0,13011.339658444023,173,1.5
1117,1989,5,19,0,1,0,2026,4,19,0,4090.480412371134,120,1.0
1118,18842,1,3,0,3,0,2026,3,5,1,10122.828092243186,182,1.0
1119,15924,0,9,2,1,0,2026,1,3,0,13011.339658444023,183,1.5
1120,17431,1,7,1,4,0,2026,2,4,0,10122.828092243186,140,1.2
1121,13563,4,0,0,2,0,2026,4,25,0,32658.61914460285,115,1.0
1122,5627,2,10,2,0,0,2026,6,16,0,4294.937037037037,116,1.5
1123,2473,2,16,2,0,0,2026,5,26,0,4294.937037037037,140,1.5
1124,2586,5,1,2,2,0,2026,2,15,0,4090.480412371134,122,1.5
1125,57145,4,17,0,3,0,2026,5,9,0,32658.61914460285,128,1.0
1126,5569,5,19,1,3,0,2026,6,28,0,4090.480412371134,120,1.2
1127,18007,0,20,1,0,0,2026,5,15,0,13011.339658444023,173,1.2
1128,22775,4,17,2,0,0,2026,2,18,0,32658.61914460285,128,1.5
1129,2135,0,5,1,3,0,2026,1,12,0,13011.339658444023,171,1.2
1130,36162,4,17,1,2,0,2026,3,28,0,32658.61914460285,128,1.2
1131,5442,2,2,1,2,0,2026,3,21,0,4294.937037037037,125,1.2
1132,6330,2,10,2,2,0,2026,3,2,0,4294.937037037037,116,1.5
1133,1625,2,16,0,0,0,2026,4,11,0,4294.937037037037,140,1.0
1134,17847,1,12,0,4,0,2026,6,15,0,10122.828092243186,155,1.0
1135,33771,3,8,0,1,0,2026,6,4,0,22062.8625,142,1.0
1136,59431,4,17,0,0,1,2026,6,11,0,32658.61914460285,128,1.0
1137,16549,1,3,2,2,1,2026,4,28,0,10122.828092243186,182,1.5
1138,15768,0,5,1,4,0,2026,5,25,0,13011.339658444023,171,1.2
1139,4725,2,15,1,1,0,2026,1,5,1,4294.937037037037,159,1.2
1140,3766,2,15,2,4,1,2026,3,16,0,4294.937037037037,159,1.5
1141,27486,4,17,0,2,0,2026,1,7,0,32658.61914460285,128,1.0
1142,2967,5,14,2,1,0,2026,6,11,0,4090.480412371134,121,1.5
1143,12342,0,9,1,2,0,2026,1,17,0,13011.339658444023,183,1.2
1144,29039,4,0,1,2,0,2026,5,5,1,32658.61914460285,115,1.2
1145,10543,4,6,1,0,0,2026,6,17,0,32658.61914460285,120,1.2
1146,3854,2,2,2,2,0,2026,3,27,0,4294.937037037037,125,1.5
1147,2134,0,5,2,1,0,2026,3,14,0,13011.339658444023,171,1.5
1148,18354,4,17,1,4,0,2026,3,6,1,32658.61914460285,128,1.2
1149,27751,3,13,0,4,0,2026,4,2,0,22062.8625,172,1.0
1150,3967,2,2,1,0,1,2026,1,14,0,4294.937037037037,125,1.2
1151,38868,4,0,0,3,0,2026,3,10,0,32658.61914460285,115,1.0
1152,7707,2,10,1,4,0,2026,6,8,0,4294.937037037037,116,1.2
1153,5943,0,9,2,1,0,2026,6,22,0,13011.339658444023,183,1.5
1154,18164,4,0,1,3,0,2026,6,25,0,32658.61914460285,115,1.2
1155,21796,3,8,2,0,0,2026,4,9,0,22062.8625,142,1.5
1156,14959,3,11,0,2,0,2026,5,8,0,22062.8625,166,1.0
1157,15901,1,3,1,2,0,2026,2,14,0,10122.828092243186,182,1.2
1158,6628,4,4,0,0,0,2026,5,29,0,32658.61914460285,128,1.0
1159,19377,3,11,1,1,1,2026,5,26,0,22062.8625,166,1.2
1160,7610,1,7,0,0,0,2026,2,28,0,10122.828092243186,140,1.0
1161,1030,1,3,2,2,0,2026,2,21,0,10122.828092243186,182,1.5
1162,2076,2,15,1,3,0,2026,2,21,0,4294.937037037037,159,1.2
1163,13918,1,3,2,0,0,2026,2,14,0,10122.828092243186,182,1.5
1164,3990,0,5,1,1,0,2026,5,31,0,13011.339658444023,171,1.2
1165,59768,4,0,1,1,1,2026,6,11,0,32658.61914460285,115,1.2
1166,3646,5,1,1,2,0,2026,2,9,0,4090.480412371134,122,1.2
1167,4758,5,18,0,3,0,2026,2,14,0,4090.480412371134,122,1.0
1168,3347,2,15,1,2,0,2026,5,31,0,4294.937037037037,159,1.2
1169,46008,4,17,1,2,0,2026,2,7,0,32658.61914460285,128,1.2
1170,8578,0,20,1,0,1,2026,2,28,0,13011.339658444023,173,1.2
1171,10648,1,7,2,3,0,2026,1,7,0,10122.828092243186,140,1.5
1172,30225,3,8,1,4,0,2026,3,29,0,22062.8625,142,1.2
1173,17908,0,20,0,2,0,2026,2,14,0,13011.339658444023,173,1.0
1174,3255,5,1,2,3,0,2026,2,3,0,4090.480412371134,122,1.5
1175,7630,1,3,1,3,0,2026,2,17,0,10122.828092243186,182,1.2
1176,7652,3,8,1,1,0,2026,4,1,0,22062.8625,142,1.2
1177,15415,1,7,0,0,0,2026,1,27,0,10122.828092243186,140,1.0
1178,10499,0,20,2,4,0,2026,3,16,0,13011.339658444023,173,1.5
1179,23833,3,11,1,4,0,2026,2,13,0,22062.8625,166,1.2
1180,6871,2,2,1,4,0,2026,6,23,0,4294.937037037037,125,1.2
1181,6012,5,14,0,1,0,2026,5,14,0,4090.480412371134,121,1.0
1182,39619,4,0,1,2,0,2026,3,23,0,32658.61914460285,115,1.2
1183,16875,4,0,0,4,0,2026,2,28,0,32658.61914460285,115,1.0
1184,6432,1,7,0,4,0,2026,3,9,0,10122.828092243186,140,1.0
1185,6681,2,16,2,0,0,2026,1,5,1,4294.937037037037,140,1.5
1186,7746,5,19,0,1,0,2026,5,19,0,4090.480412371134,120,1.0
1187,58905,4,6,0,0,0,2026,3,28,0,32658.61914460285,120,1.0
1188,3389,5,19,1,3,0,2026,6,1,0,4090.480412371134,120,1.2
1189,2816,5,19,2,4,0,2026,3,21,0,4090.480412371134,120,1.5
1190,10549,0,20,2,1,1,2026,6,17,0,13011.339658444023,173,1.5
1191,26230,3,13,0,0,0,2026,1,7,0,22062.8625,172,1.0
1192,58788,4,4,2,0,1,2026,1,18,0,32658.61914460285,128,1.5
1193,25719,4,4,0,2,0,2026,1,12,0,32658.61914460285,128,1.0
1194,6764,5,14,0,2,1,2026,1,16,0,4090.480412371134,121,1.0
1195,3839,1,7,0,2,0,2026,1,26,0,10122.828092243186,140,1.0
1196,1843,0,20,0,2,0,2026,5,1,0,13011.339658444023,173,1.0
1197,20741,0,5,1,0,0,2026,5,23,0,13011.339658444023,171,1.2
1198,4457,2,10,1,1,0,2026,4,26,0,4294.937037037037,116,1.2
1199,14176,3,8,0,4,0,2026,3,27,0,22062.8625,142,1.0
1200,3581,5,19,1,0,0,2026,4,9,0,4090.480412371134,120,1.2
1201,2328,2,15,2,1,0,2026,2,14,0,4294.937037037037,159,1.5
1202,1926,5,19,2,3,0,2026,4,5,1,4090.480412371134,120,1.5
1203,4968,2,10,0,4,0,2026,4,15,0,4294.937037037037,116,1.0
1204,5117,2,16,0,3,0,2026,3,6,1,4294.937037037037,140,1.0
1205,500,5,19,2,0,0,2026,3,7,0,4090.480412371134,120,1.5
1206,4387,1,7,2,3,0,2026,1,15,0,10122.828092243186,140,1.5
1207,1837,5,1,1,3,0,2026,2,14,0,4090.480412371134,122,1.2
1208,58104,4,0,2,4,1,2026,1,15,0,32658.61914460285,115,1.5
1209,56787,4,0,0,1,1,2026,1,11,0,32658.61914460285,115,1.0
1210,7229,5,19,1,0,0,2026,3,15,0,4090.480412371134,120,1.2
1211,6979,3,11,2,0,0,2026,6,29,0,22062.8625,166,1.5
1212,58981,4,4,0,2,1,2026,1,24,0,32658.61914460285,128,1.0
1213,12313,0,9,2,2,0,2026,5,26,0,13011.339658444023,183,1.5
1214,2040,1,3,1,0,0,2026,5,21,0,10122.828092243186,182,1.2
1215,4825,3,11,1,0,0,2026,1,15,0,22062.8625,166,1.2
1216,6807,4,4,0,4,0,2026,2,23,0,32658.61914460285,128,1.0
1217,5369,1,12,2,4,0,2026,3,8,0,10122.828092243186,155,1.5
1218,4433,5,19,2,0,0,2026,6,19,0,4090.480412371134,120,1.5
1219,19904,0,9,0,4,0,2026,6,14,0,13011.339658444023,183,1.0
1220,13684,0,20,2,0,0,2026,5,2,0,13011.339658444023,173,1.5
1221,28509,3,8,2,2,0,2026,6,15,0,22062.8625,142,1.5
1222,4543,3,11,2,1,0,2026,3,12,0,22062.8625,166,1.5
1223,22555,3,13,1,4,0,2026,4,10,0,22062.8625,172,1.2
1224,7315,5,1,0,0,0,2026,5,14,0,4090.480412371134,122,1.0
1225,1437,5,19,0,4,0,2026,5,21,0,4090.480412371134,120,1.0
1226,10034,1,7,1,1,0,2026,6,25,0,10122.828092243186,140,1.2
1227,10215,1,7,1,4,0,2026,1,31,0,10122.828092243186,140,1.2
1228,20138,0,9,0,1,0,2026,4,18,0,13011.339658444023,183,1.0
1229,720,2,16,2,1,0,2026,5,19,0,4294.937037037037,140,1.5
1230,6525,2,2,0,2,0,2026,2,2,0,4294.937037037037,125,1.0
1231,5811,2,15,2,2,0,2026,4,4,0,4294.937037037037,159,1.5
1232,23195,0,9,0,4,0,2026,1,22,0,13011.339658444023,183,1.0
1233,59535,4,4,0,3,0,2026,6,3,0,32658.61914460285,128,1.0
1234,6600,2,15,1,0,0,2026,5,29,0,4294.937037037037,159,1.2
1235,34348,3,8,1,1,1,2026,4,8,0,22062.8625,142,1.2
1236,1939,2,10,1,3,0,2026,3,31,0,4294.937037037037,116,1.2
1237,5067,2,16,2,4,1,2026,5,16,0,4294.937037037037,140,1.5
1238,24053,4,4,1,4,0,2026,4,14,0,32658.61914460285,128,1.2
1239,1112,5,1,1,1,0,2026,1,24,0,4090.480412371134,122,1.2
1240,7585,4,0,2,0,0,2026,3,29,0,32658.61914460285,115,1.5
1241,50384,4,4,1,4,0,2026,5,29,0,32658.61914460285,128,1.2
1242,5181,5,19,0,4,0,2026,5,1,0,4090.480412371134,120,1.0
1243,3075,1,12,0,2,0,2026,1,23,0,10122.828092243186,155,1.0
1244,4398,1,3,1,1,0,2026,6,24,0,10122.828092243186,182,1.2
1245,4699,5,19,0,4,0,2026,5,18,0,4090.480412371134,120,1.0
1246,9436,0,5,2,3,1,2026,6,12,0,13011.339658444023,171,1.5
1247,2850,5,1,0,3,0,2026,5,28,0,4090.480412371134,122,1.0
1248,11804,0,20,0,4,0,2026,1,21,0,13011.339658444023,173,1.0
1249,25210,3,8,1,1,0,2026,3,20,0,22062.8625,142,1.2
1250,1135,5,14,2,0,0,2026,2,21,0,4090.480412371134,121,1.5
1251,2087,1,7,2,4,0,2026,3,15,0,10122.828092243186,140,1.5
1252,24694,4,17,1,4,0,2026,6,13,0,32658.61914460285,128,1.2
1253,707,5,19,0,4,0,2026,5,16,0,4090.480412371134,120,1.0
1254,766,5,1,2,2,0,2026,6,18,0,4090.480412371134,122,1.5
1255,2197,1,3,1,2,0,2026,3,26,0,10122.828092243186,182,1.2
1256,7253,5,1,0,1,0,2026,2,1,0,4090.480412371134,122,1.0
1257,6096,0,9,0,2,0,2026,1,15,0,13011.339658444023,183,1.0
1258,43218,4,4,1,4,0,2026,3,1,0,32658.61914460285,128,1.2
1259,20419,4,4,2,0,0,2026,4,26,0,32658.61914460285,128,1.5
1260,29496,3,13,0,3,0,2026,4,26,0,22062.8625,172,1.0
1261,2770,1,7,1,4,0,2026,5,7,0,10122.828092243186,140,1.2
1262,23619,3,13,2,3,0,2026,1,19,0,22062.8625,172,1.5
1263,10766,3,8,2,2,0,2026,2,9,0,22062.8625,142,1.5
1264,7908,5,18,0,0,0,2026,6,16,0,4090.480412371134,122,1.0
1265,1108,5,18,1,0,0,2026,3,22,0,4090.480412371134,122,1.2
1266,4572,0,5,2,3,0,2026,4,12,0,13011.339658444023,171,1.5
1267,6655,5,14,1,3,0,2026,1,29,0,4090.480412371134,121,1.2
1268,15818,1,3,1,0,0,2026,6,7,0,10122.828092243186,182,1.2
1269,1864,2,15,2,3,1,2026,2,17,0,4294.937037037037,159,1.5
1270,21994,0,5,0,3,0,2026,6,7,0,13011.339658444023,171,1.0
1271,22061,3,8,0,4,0,2026,2,20,0,22062.8625,142,1.0
1272,22049,3,11,0,1,0,2026,3,20,0,22062.8625,166,1.0
1273,57577,4,4,1,4,0,2026,4,16,0,32658.61914460285,128,1.2
1274,16383,3,11,0,2,0,2026,6,22,0,22062.8625,166,1.0
1275,13920,1,12,1,2,0,2026,3,22,0,10122.828092243186,155,1.2
1276,33554,3,8,1,0,0,2026,4,14,0,22062.8625,142,1.2
1277,7575,1,3,2,2,0,2026,6,20,0,10122.828092243186,182,1.5
1278,6867,5,19,0,2,0,2026,5,25,0,4090.480412371134,120,1.0
1279,13455,1,12,1,3,0,2026,4,2,0,10122.828092243186,155,1.2
1280,4309,2,16,0,1,0,2026,6,20,0,4294.937037037037,140,1.0
1281,701,2,16,1,4,0,2026,1,6,1,4294.937037037037,140,1.2
1282,7098,0,20,0,3,0,2026,4,29,0,13011.339658444023,173,1.0
1283,33831,4,4,0,1,0,2026,3,19,0,32658.61914460285,128,1.0
1284,23597,0,9,2,1,0,2026,1,24,0,13011.339658444023,183,1.5
1285,5454,5,19,1,0,0,2026,4,9,0,4090.480412371134,120,1.2
1286,3907,5,14,0,0,0,2026,2,9,0,4090.480412371134,121,1.0
1287,31245,4,17,2,0,0,2026,5,26,0,32658.61914460285,128,1.5
1288,18031,0,5,0,3,0,2026,5,3,0,13011.339658444023,171,1.0
1289,33846,4,0,2,0,0,2026,1,5,1,32658.61914460285,115,1.5
1290,47216,4,6,0,2,1,2026,4,1,0,32658.61914460285,120,1.0
1291,16818,4,4,2,3,0,2026,4,18,0,32658.61914460285,128,1.5
1292,30561,4,4,1,3,0,2026,4,30,0,32658.61914460285,128,1.2
1293,18932,1,7,1,3,0,2026,3,22,0,10122.828092243186,140,1.2
1294,27493,3,11,0,1,0,2026,4,16,0,22062.8625,166,1.0
1295,2799,1,3,0,4,0,2026,5,24,0,10122.828092243186,182,1.0
1296,19819,0,20,1,4,0,2026,4,18,0,13011.339658444023,173,1.2
1297,3404,5,14,1,2,0,2026,4,2,0,4090.480412371134,121,1.2
1298,14230,0,9,0,3,0,2026,2,16,0,13011.339658444023,183,1.0
1299,2276,5,14,2,4,0,2026,2,15,0,4090.480412371134,121,1.5
1300,26563,4,0,1,3,0,2026,4,19,0,32658.61914460285,115,1.2
1301,4226,2,2,1,1,0,2026,5,22,0,4294.937037037037,125,1.2
1302,57279,4,17,0,0,0,2026,4,28,0,32658.61914460285,128,1.0
1303,22290,0,9,0,4,0,2026,3,4,0,13011.339658444023,183,1.0
1304,2483,0,20,0,2,0,2026,4,18,0,13011.339658444023,173,1.0
1305,9484,4,6,1,3,0,2026,3,9,0,32658.61914460285,120,1.2
1306,6415,5,19,2,1,0,2026,5,11,0,4090.480412371134,120,1.5
1307,19592,1,7,2,3,0,2026,1,3,0,10122.828092243186,140,1.5
1308,7279,2,15,2,2,0,2026,1,17,0,4294.937037037037,159,1.5
1309,49169,4,17,0,4,0,2026,6,12,0,32658.61914460285,128,1.0
1310,51282,4,0,0,4,0,2026,4,4,0,32658.61914460285,115,1.0
1311,3157,0,20,2,2,0,2026,2,8,0,13011.339658444023,173,1.5
1312,5705,1,12,1,3,0,2026,5,23,0,10122.828092243186,155,1.2
1313,46237,4,4,2,1,0,2026,5,4,0,32658.61914460285,128,1.5
1314,13305,4,4,2,1,0,2026,1,4,0,32658.61914460285,128,1.5
1315,12623,0,20,1,0,0,2026,1,29,0,13011.339658444023,173,1.2
1316,2937,5,19,2,2,0,2026,5,9,0,4090.480412371134,120,1.5
1317,9896,1,12,1,1,0,2026,6,19,0,10122.828092243186,155,1.2
1318,4226,2,2,2,0,0,2026,5,25,0,4294.937037037037,125,1.5
1319,790,2,10,2,3,0,2026,4,29,0,4294.937037037037,116,1.5
1320,34925,3,8,1,4,0,2026,5,23,0,22062.8625,142,1.2
1321,1785,5,14,2,4,0,2026,6,16,0,4090.480412371134,121,1.5
1322,27340,4,0,2,3,0,2026,6,1,0,32658.61914460285,115,1.5
1323,12406,1,3,0,1,0,2026,1,17,0,10122.828092243186,182,1.0
1324,4371,1,3,0,0,1,2026,3,23,0,10122.828092243186,182,1.0
1325,5523,1,12,2,0,0,2026,4,15,0,10122.828092243186,155,1.5
1326,1574,5,14,1,3,0,2026,6,1,0,4090.480412371134,121,1.2
1327,53406,4,6,2,4,0,2026,3,28,0,32658.61914460285,120,1.5
1328,19890,1,7,2,0,0,2026,3,12,0,10122.828092243186,140,1.5
1329,4936,2,16,2,2,1,2026,5,2,0,4294.937037037037,140,1.5
1330,4493,2,10,0,1,0,2026,6,1,0,4294.937037037037,116,1.0
1331,5463,2,10,0,3,0,2026,3,11,0,4294.937037037037,116,1.0
1332,9135,3,11,2,4,1,2026,2,3,0,22062.8625,166,1.5
1333,7055,5,18,2,3,0,2026,1,8,0,4090.480412371134,122,1.5
1334,3872,2,16,1,2,0,2026,3,10,0,4294.937037037037,140,1.2
1335,13035,0,5,2,3,0,2026,5,29,0,13011.339658444023,171,1.5
1336,946,5,14,0,3,0,2026,1,14,0,4090.480412371134,121,1.0
1337,3605,5,14,2,4,0,2026,5,6,1,4090.480412371134,121,1.5
1338,38619,3,11,2,0,0,2026,3,15,0,22062.8625,166,1.5
1339,4526,5,18,1,0,0,2026,3,26,0,4090.480412371134,122,1.2
1340,35253,3,8,2,0,0,2026,5,14,0,22062.8625,142,1.5
1341,3084,5,14,0,3,0,2026,2,11,0,4090.480412371134,121,1.0
1342,25818,4,0,0,4,0,2026,2,27,0,32658.61914460285,115,1.0
1343,15288,3,8,0,4,0,2026,3,4,0,22062.8625,142,1.0
1344,15233,4,0,0,0,0,2026,4,11,0,32658.61914460285,115,1.0
1345,1209,2,16,1,2,0,2026,6,12,0,4294.937037037037,140,1.2
1346,29113,3,11,1,3,0,2026,4,2,0,22062.8625,166,1.2
1347,2769,1,7,2,4,1,2026,3,15,0,10122.828092243186,140,1.5
1348,17351,3,8,0,0,0,2026,4,3,0,22062.8625,142,1.0
1349,2721,2,2,2,4,0,2026,1,17,0,4294.937037037037,125,1.5
1350,7927,5,1,0,1,0,2026,2,6,1,4090.480412371134,122,1.0
1351,22956,0,20,2,1,0,2026,4,27,0,13011.339658444023,173,1.5
1352,14017,3,8,1,4,0,2026,4,6,1,22062.8625,142,1.2
1353,21706,3,8,0,2,0,2026,1,14,0,22062.8625,142,1.0
1354,6674,5,14,0,0,0,2026,3,27,0,4090.480412371134,121,1.0
1355,19593,0,9,0,1,0,2026,5,15,0,13011.339658444023,183,1.0
1356,21124,4,4,1,2,0,2026,3,15,0,32658.61914460285,128,1.2
1357,1259,2,16,1,1,0,2026,5,3,0,4294.937037037037,140,1.2
1358,23611,3,8,0,3,0,2026,3,3,0,22062.8625,142,1.0
1359,15757,3,11,2,3,0,2026,3,13,0,22062.8625,166,1.5
1360,16941,3,11,1,1,0,2026,2,3,0,22062.8625,166,1.2
1361,46154,4,0,2,1,0,2026,5,6,1,32658.61914460285,115,1.5
1362,330,5,14,1,2,0,2026,5,15,0,4090.480412371134,121,1.2
1363,17522,0,5,2,4,0,2026,2,7,0,13011.339658444023,171,1.5
1364,3217,0,9,2,0,0,2026,1,6,1,13011.339658444023,183,1.5
1365,576,2,10,0,1,1,2026,3,7,0,4294.937037037037,116,1.0
1366,12819,1,12,2,4,0,2026,1,18,0,10122.828092243186,155,1.5
1367,9773,1,3,0,4,0,2026,1,2,0,10122.828092243186,182,1.0
1368,1312,5,1,0,3,0,2026,3,23,0,4090.480412371134,122,1.0
1369,2600,2,16,0,4,0,2026,3,11,0,4294.937037037037,140,1.0
1370,10423,4,0,2,2,0,2026,1,19,0,32658.61914460285,115,1.5
1371,6857,2,16,0,0,0,2026,5,21,0,4294.937037037037,140,1.0
1372,7148,5,14,0,4,1,2026,4,3,0,4090.480412371134,121,1.0
1373,37413,3,13,2,0,0,2026,2,15,0,22062.8625,172,1.5
1374,48133,4,17,2,3,1,2026,6,29,0,32658.61914460285,128,1.5
1375,4454,0,20,2,0,0,2026,5,6,1,13011.339658444023,173,1.5
1376,41952,4,0,0,0,0,2026,3,17,0,32658.61914460285,115,1.0
1377,13680,3,11,2,1,0,2026,3,21,0,22062.8625,166,1.5
1378,12320,0,20,1,3,0,2026,6,5,1,13011.339658444023,173,1.2
1379,7636,2,2,1,3,0,2026,3,3,0,4294.937037037037,125,1.2
1380,10661,3,13,2,4,0,2026,2,10,0,22062.8625,172,1.5
1381,46731,4,4,1,2,0,2026,1,28,0,32658.61914460285,128,1.2
1382,6046,5,19,1,0,0,2026,6,16,0,4090.480412371134,120,1.2
1383,492,5,1,0,1,0,2026,1,24,0,4090.480412371134,122,1.0
1384,37718,4,17,0,0,0,2026,5,12,0,32658.61914460285,128,1.0
1385,7537,5,19,2,3,0,2026,2,11,0,4090.480412371134,120,1.5
1386,223,5,14,1,4,0,2026,4,3,0,4090.480412371134,121,1.2
1387,1458,5,14,2,4,0,2026,3,15,0,4090.480412371134,121,1.5
1388,13802,0,5,0,0,0,2026,2,25,0,13011.339658444023,171,1.0
1389,1161,5,18,2,2,0,2026,6,16,0,4090.480412371134,122,1.5
1390,5327,5,19,2,0,0,2026,4,22,0,4090.480412371134,120,1.5
1391,17780,1,12,2,1,0,2026,2,25,0,10122.828092243186,155,1.5
1392,7061,2,15,0,2,0,2026,3,5,1,4294.937037037037,159,1.0
1393,4859,3,11,2,3,0,2026,1,10,0,22062.8625,166,1.5
1394,31196,4,6,0,3,0,2026,3,24,0,32658.61914460285,120,1.0
1395,1352,1,7,1,4,0,2026,3,21,0,10122.828092243186,140,1.2
1396,37339,4,6,0,3,0,2026,5,7,0,32658.61914460285,120,1.0
1397,30403,3,13,0,1,0,2026,5,22,0,22062.8625,172,1.0
1398,3292,1,7,1,2,0,2026,2,6,1,10122.828092243186,140,1.2
1399,8977,3,8,2,2,1,2026,3,17,0,22062.8625,142,1.5
1400,21110,0,5,2,3,0,2026,5,5,1,13011.339658444023,171,1.5
1401,5765,5,1,1,3,0,2026,3,11,0,4090.480412371134,122,1.2
1402,38388,3,8,0,0,0,2026,5,15,0,22062.8625,142,1.0
1403,1194,0,9,0,2,0,2026,3,2,0,13011.339658444023,183,1.0
1404,4577,2,15,1,3,0,2026,2,14,0,4294.937037037037,159,1.2
1405,7403,1,7,2,1,0,2026,6,9,0,10122.828092243186,140,1.5
1406,3523,5,1,1,3,0,2026,6,11,0,4090.480412371134,122,1.2
1407,8478,1,7,2,3,0,2026,2,1,0,10122.828092243186,140,1.5
1408,1744,2,15,2,2,0,2026,6,3,0,4294.937037037037,159,1.5
1409,24938,4,4,0,4,0,2026,3,18,0,32658.61914460285,128,1.0
1410,12523,0,5,1,0,0,2026,4,1,0,13011.339658444023,171,1.2
1411,50677,4,17,2,1,0,2026,1,29,0,32658.61914460285,128,1.5
1412,11799,1,3,0,4,0,2026,6,7,0,10122.828092243186,182,1.0
1413,15487,1,7,0,1,0,2026,6,5,1,10122.828092243186,140,1.0
1414,7996,3,11,2,3,0,2026,6,15,0,22062.8625,166,1.5
1415,41407,4,0,1,1,0,2026,1,14,0,32658.61914460285,115,1.2
1416,2717,2,15,1,3,0,2026,6,18,0,4294.937037037037,159,1.2
1417,1436,0,9,2,4,0,2026,2,19,0,13011.339658444023,183,1.5
1418,19623,3,13,0,0,0,2026,6,7,0,22062.8625,172,1.0
1419,6589,1,3,1,3,0,2026,4,9,0,10122.828092243186,182,1.2
1420,39690,3,8,1,1,0,2026,6,6,1,22062.8625,142,1.2
1421,1248,2,16,2,0,0,2026,3,13,0,4294.937037037037,140,1.5
1422,18918,1,3,1,0,0,2026,2,11,0,10122.828092243186,182,1.2
1423,7146,5,14,2,4,0,2026,5,12,0,4090.480412371134,121,1.5
1424,10268,3,8,2,3,0,2026,5,5,1,22062.8625,142,1.5
1425,38223,3,8,2,3,0,2026,6,2,0,22062.8625,142,1.5
1426,7822,5,19,0,1,0,2026,2,14,0,4090.480412371134,120,1.0
1427,9076,1,7,2,0,0,2026,4,27,0,10122.828092243186,140,1.5
1428,13743,1,12,1,3,0,2026,6,5,1,10122.828092243186,155,1.2
1429,6512,3,13,0,3,0,2026,5,21,0,22062.8625,172,1.0
1430,2974,1,3,0,0,0,2026,3,13,0,10122.828092243186,182,1.0
1431,1250,0,5,2,4,0,2026,2,18,0,13011.339658444023,171,1.5
1432,4850,2,15,0,4,0,2026,6,16,0,4294.937037037037,159,1.0
1433,4766,5,19,1,0,0,2026,1,17,0,4090.480412371134,120,1.2
1434,4934,0,20,1,3,0,2026,4,8,0,13011.339658444023,173,1.2
1435,14743,3,11,0,0,0,2026,1,22,0,22062.8625,166,1.0
1436,8607,1,7,2,1,0,2026,6,15,0,10122.828092243186,140,1.5
1437,4071,5,18,2,4,0,2026,1,21,0,4090.480412371134,122,1.5
1438,37912,3,13,1,3,0,2026,2,1,0,22062.8625,172,1.2
1439,8420,4,4,2,0,0,2026,1,19,0,32658.61914460285,128,1.5
1440,5058,2,2,2,2,0,2026,1,30,0,4294.937037037037,125,1.5
1441,2956,2,2,1,1,0,2026,1,30,0,4294.937037037037,125,1.2
1442,11285,0,20,2,0,0,2026,4,13,0,13011.339658444023,173,1.5
1443,929,5,14,2,0,0,2026,3,17,0,4090.480412371134,121,1.5
1444,4747,5,14,2,2,0,2026,4,23,0,4090.480412371134,121,1.5
1445,3994,2,16,0,0,0,2026,6,8,0,4294.937037037037,140,1.0
1446,7265,0,20,0,1,0,2026,1,12,0,13011.339658444023,173,1.0
1447,15228,1,12,1,4,0,2026,2,12,0,10122.828092243186,155,1.2
1448,28014,3,8,0,3,0,2026,6,15,0,22062.8625,142,1.0
1449,7237,2,10,2,1,0,2026,2,5,1,4294.937037037037,116,1.5
1450,15639,0,5,2,2,0,2026,2,24,0,13011.339658444023,171,1.5
1451,7263,2,15,0,3,0,2026,4,27,0,4294.937037037037,159,1.0
1452,20912,3,11,0,2,0,2026,4,26,0,22062.8625,166,1.0
1453,5498,3,11,1,3,0,2026,3,15,0,22062.8625,166,1.2
1454,6538,2,2,1,4,0,2026,4,7,0,4294.937037037037,125,1.2
1455,10258,3,8,0,0,0,2026,1,2,0,22062.8625,142,1.0
1456,12177,1,12,2,1,0,2026,4,5,1,10122.828092243186,155,1.5
1457,561,2,16,0,3,0,2026,6,22,0,4294.937037037037,140,1.0
1458,18358,4,6,0,2,0,2026,1,18,0,32658.61914460285,120,1.0
1459,5464,5,1,2,0,0,2026,1,25,0,4090.480412371134,122,1.5
1460,41891,4,0,2,1,0,2026,5,26,0,32658.61914460285,115,1.5
1461,4864,5,14,2,1,0,2026,5,25,0,4090.480412371134,121,1.5
1462,3865,5,1,0,0,0,2026,2,23,0,4090.480412371134,122,1.0
1463,6386,5,18,1,0,0,2026,5,29,0,4090.480412371134,122,1.2
1464,38538,4,17,1,1,0,2026,4,16,0,32658.61914460285,128,1.2
1465,10798,1,12,0,0,0,2026,5,13,0,10122.828092243186,155,1.0
