transaction_id,amount,category,merchant,payment_method,location,is_fraud,year,month,day,is_weekend,category_avg_amount,merchant_frequency,payment_impact,amount_difference
2367,21761,3,11,1,0,0,2026,4,11,0,20874.974,170,1.2,886.0260000000017
2368,1289,2,16,0,4,0,2026,4,6,1,4237.168674698795,119,1.0,-2948.1686746987953
2369,5552,5,14,1,0,0,2026,2,7,0,4002.865800865801,128,1.2,1549.1341991341992
2370,30628,3,11,2,0,0,2026,2,1,0,20874.974,170,1.5,9753.026000000002
2371,7358,5,19,0,1,0,2026,2,6,1,4002.865800865801,109,1.0,3355.134199134199
2372,58913,4,4,1,0,0,2026,4,15,0,32625.434184675836,123,1.2,26287.565815324164
2373,35677,3,13,0,0,0,2026,6,14,0,20874.974,161,1.0,14802.026000000002
2374,10072,0,20,0,4,0,2026,6,18,0,12712.13627254509,161,1.0,-2640.136272545091
2375,2563,0,20,2,4,0,2026,5,21,0,12712.13627254509,161,1.5,-10149.13627254509
2376,4082,2,2,0,4,0,2026,6,20,0,4237.168674698795,139,1.0,-155.16867469879526
2377,25915,3,8,0,1,1,2026,6,3,0,20874.974,169,1.0,5040.026000000002
2378,26723,3,13,0,3,0,2026,2,24,0,20874.974,161,1.0,5848.026000000002
2379,29244,4,17,0,4,0,2026,2,6,1,32625.434184675836,136,1.0,-3381.434184675836
2380,30010,3,8,0,1,1,2026,2,24,0,20874.974,169,1.0,9135.026000000002
2381,6046,5,19,1,4,0,2026,4,22,0,4002.865800865801,109,1.2,2043.1341991341992
2382,1835,2,16,2,3,0,2026,5,2,0,4237.168674698795,119,1.5,-2402.1686746987953
2383,19973,1,12,1,1,0,2026,3,25,0,10593.915413533834,169,1.2,9379.084586466166
2384,17763,3,8,1,1,0,2026,6,8,0,20874.974,169,1.2,-3111.9739999999983
2385,24359,3,11,1,4,0,2026,2,14,0,20874.974,170,1.2,3484.0260000000017
2386,707,5,19,0,2,0,2026,5,21,0,4002.865800865801,109,1.0,-3295.865800865801
2387,7478,2,15,1,1,0,2026,3,3,0,4237.168674698795,117,1.2,3240.8313253012047
2388,30921,3,8,0,4,0,2026,6,17,0,20874.974,169,1.0,10046.026000000002
2389,6740,2,16,1,3,0,2026,6,14,0,4237.168674698795,119,1.2,2502.8313253012047
2390,2127,5,1,0,0,0,2026,6,17,0,4002.865800865801,121,1.0,-1875.8658008658008
2391,37813,4,4,0,1,0,2026,4,11,0,32625.434184675836,123,1.0,5187.565815324164
2392,12465,1,7,0,1,1,2026,4,11,0,10593.915413533834,201,1.0,1871.084586466166
2393,5726,2,15,1,2,0,2026,6,5,1,4237.168674698795,117,1.2,1488.8313253012047
2394,4087,2,10,0,3,0,2026,4,7,0,4237.168674698795,123,1.0,-150.16867469879526
2395,12071,3,13,2,3,0,2026,4,26,0,20874.974,161,1.5,-8803.973999999998
2396,21190,0,9,1,1,0,2026,4,14,0,12712.13627254509,150,1.2,8477.86372745491
2397,37778,3,11,0,3,0,2026,1,2,0,20874.974,170,1.0,16903.026
2398,1605,5,14,2,1,0,2026,1,31,0,4002.865800865801,128,1.5,-2397.865800865801
2399,6729,1,3,2,1,0,2026,1,4,0,10593.915413533834,162,1.5,-3864.915413533834
2400,38763,3,11,1,4,0,2026,2,15,0,20874.974,170,1.2,17888.026
2401,5901,3,8,2,1,0,2026,1,4,0,20874.974,169,1.5,-14973.973999999998
2402,16116,0,9,2,3,0,2026,1,1,0,12712.13627254509,150,1.5,3403.863727454909
2403,37601,4,4,2,1,0,2026,3,9,0,32625.434184675836,123,1.5,4975.565815324164
2404,29525,3,11,0,2,0,2026,6,18,0,20874.974,170,1.0,8650.026000000002
2405,14323,3,13,0,4,0,2026,3,30,0,20874.974,161,1.0,-6551.973999999998
2406,15573,1,7,0,2,0,2026,6,21,0,10593.915413533834,201,1.0,4979.084586466166
2407,2801,1,12,2,4,0,2026,6,8,0,10593.915413533834,169,1.5,-7792.915413533834
2408,24202,4,0,1,3,0,2026,6,23,0,32625.434184675836,130,1.2,-8423.434184675836
2409,7503,5,1,1,2,0,2026,4,4,0,4002.865800865801,121,1.2,3500.134199134199
2410,7168,5,18,1,4,0,2026,4,9,0,4002.865800865801,104,1.2,3165.134199134199
2411,5796,0,9,0,2,0,2026,6,15,0,12712.13627254509,150,1.0,-6916.136272545091
2412,17701,1,3,0,2,0,2026,2,2,0,10593.915413533834,162,1.0,7107.084586466166
2413,14781,0,9,0,1,0,2026,5,27,0,12712.13627254509,150,1.0,2068.863727454909
2414,1558,0,20,2,1,0,2026,1,16,0,12712.13627254509,161,1.5,-11154.13627254509
2415,14845,3,13,1,0,0,2026,2,27,0,20874.974,161,1.2,-6029.973999999998
2416,16750,0,5,0,2,0,2026,1,2,0,12712.13627254509,188,1.0,4037.863727454909
2417,8624,0,9,1,1,0,2026,5,15,0,12712.13627254509,150,1.2,-4088.136272545091
2418,8023,0,9,0,2,0,2026,4,19,0,12712.13627254509,150,1.0,-4689.136272545091
2419,7427,2,10,2,2,0,2026,1,14,0,4237.168674698795,123,1.5,3189.8313253012047
2420,18299,1,7,2,1,0,2026,3,24,0,10593.915413533834,201,1.5,7705.084586466166
2421,18531,1,7,2,3,1,2026,1,24,0,10593.915413533834,201,1.5,7937.084586466166
2422,14721,4,6,1,0,0,2026,4,28,0,32625.434184675836,120,1.2,-17904.434184675836
2423,10570,0,5,2,1,0,2026,1,12,0,12712.13627254509,188,1.5,-2142.136272545091
2424,4000,2,10,1,0,0,2026,1,16,0,4237.168674698795,123,1.2,-237.16867469879526
2425,6451,3,8,1,4,0,2026,6,29,0,20874.974,169,1.2,-14423.973999999998
2426,13994,1,7,2,2,0,2026,6,2,0,10593.915413533834,201,1.5,3400.084586466166
2427,8059,3,11,0,2,0,2026,5,9,0,20874.974,170,1.0,-12815.973999999998
2428,29874,4,0,1,4,0,2026,2,18,0,32625.434184675836,130,1.2,-2751.434184675836
2429,1124,5,14,1,2,0,2026,6,1,0,4002.865800865801,128,1.2,-2878.865800865801
2430,3558,5,18,1,2,0,2026,5,4,0,4002.865800865801,104,1.2,-444.8658008658008
2431,3292,2,2,0,0,0,2026,5,27,0,4237.168674698795,139,1.0,-945.1686746987953
2432,9081,0,9,0,4,0,2026,6,22,0,12712.13627254509,150,1.0,-3631.136272545091
2433,8792,1,7,0,0,0,2026,4,16,0,10593.915413533834,201,1.0,-1801.915413533834
2434,2628,0,9,0,1,0,2026,1,9,0,12712.13627254509,150,1.0,-10084.13627254509
2435,1858,1,3,2,4,1,2026,5,9,0,10593.915413533834,162,1.5,-8735.915413533834
2436,5711,5,19,0,3,0,2026,5,30,0,4002.865800865801,109,1.0,1708.1341991341992
2437,16103,0,5,1,4,0,2026,6,26,0,12712.13627254509,188,1.2,3390.863727454909
2438,27057,4,0,1,4,0,2026,2,3,0,32625.434184675836,130,1.2,-5568.434184675836
2439,13763,1,7,1,0,0,2026,5,24,0,10593.915413533834,201,1.2,3169.084586466166
2440,9876,0,5,0,2,0,2026,5,17,0,12712.13627254509,188,1.0,-2836.136272545091
2441,2141,5,14,2,3,0,2026,4,29,0,4002.865800865801,128,1.5,-1861.8658008658008
2442,6447,2,15,0,1,0,2026,5,28,0,4237.168674698795,117,1.0,2209.8313253012047
2443,1309,5,18,1,1,0,2026,5,3,0,4002.865800865801,104,1.2,-2693.865800865801
2444,5347,2,2,1,0,0,2026,3,27,0,4237.168674698795,139,1.2,1109.8313253012047
2445,3177,2,10,0,0,0,2026,3,15,0,4237.168674698795,123,1.0,-1060.1686746987953
2446,2221,5,1,2,4,1,2026,5,22,0,4002.865800865801,121,1.5,-1781.8658008658008
2447,643,2,2,2,2,0,2026,5,18,0,4237.168674698795,139,1.5,-3594.1686746987953
2448,5651,2,2,1,4,0,2026,6,18,0,4237.168674698795,139,1.2,1413.8313253012047
2449,26712,3,13,1,2,0,2026,6,18,0,20874.974,161,1.2,5837.026000000002
2450,22529,0,5,2,4,0,2026,5,9,0,12712.13627254509,188,1.5,9816.86372745491
2451,3740,5,14,1,2,0,2026,2,23,0,4002.865800865801,128,1.2,-262.8658008658008
2452,22800,0,5,0,2,0,2026,1,6,1,12712.13627254509,188,1.0,10087.86372745491
2453,32841,4,0,0,1,0,2026,3,3,0,32625.434184675836,130,1.0,215.56581532416385
2454,31145,3,8,0,3,0,2026,4,23,0,20874.974,169,1.0,10270.026000000002
2455,11398,0,5,0,2,0,2026,6,25,0,12712.13627254509,188,1.0,-1314.1362725450908
2456,7632,2,10,2,3,1,2026,2,17,0,4237.168674698795,123,1.5,3394.8313253012047
2457,15299,0,9,2,4,0,2026,2,22,0,12712.13627254509,150,1.5,2586.863727454909
2458,17124,3,13,2,1,0,2026,5,1,0,20874.974,161,1.5,-3750.9739999999983
2459,4770,3,11,0,1,0,2026,5,16,0,20874.974,170,1.0,-16104.973999999998
2460,59297,4,6,2,0,0,2026,4,12,0,32625.434184675836,120,1.5,26671.565815324164
2461,7643,0,5,2,1,1,2026,6,18,0,12712.13627254509,188,1.5,-5069.136272545091
2462,24856,0,20,2,0,0,2026,3,2,0,12712.13627254509,161,1.5,12143.86372745491
2463,6998,2,10,1,3,1,2026,2,25,0,4237.168674698795,123,1.2,2760.8313253012047
2464,1647,0,5,2,1,0,2026,5,5,1,12712.13627254509,188,1.5,-11065.13627254509
2465,2682,5,1,0,1,0,2026,3,19,0,4002.865800865801,121,1.0,-1320.8658008658008
2466,24653,0,9,2,1,1,2026,5,21,0,12712.13627254509,150,1.5,11940.86372745491
2467,1521,2,16,0,0,0,2026,2,22,0,4237.168674698795,119,1.0,-2716.1686746987953
2468,4467,5,14,0,2,0,2026,4,27,0,4002.865800865801,128,1.0,464.1341991341992
2469,54507,4,17,0,2,1,2026,1,27,0,32625.434184675836,136,1.0,21881.565815324164
2470,20218,3,8,0,1,0,2026,6,28,0,20874.974,169,1.0,-656.9739999999983
2471,739,2,15,0,1,0,2026,3,18,0,4237.168674698795,117,1.0,-3498.1686746987953
2472,53063,4,17,2,3,1,2026,3,27,0,32625.434184675836,136,1.5,20437.565815324164
2473,55004,4,4,1,0,0,2026,4,30,0,32625.434184675836,123,1.2,22378.565815324164
2474,6666,2,16,1,4,0,2026,4,18,0,4237.168674698795,119,1.2,2428.8313253012047
2475,13397,0,20,0,2,0,2026,5,9,0,12712.13627254509,161,1.0,684.8637274549092
2476,19717,1,12,0,2,0,2026,3,19,0,10593.915413533834,169,1.0,9123.084586466166
2477,14384,4,6,1,3,0,2026,5,2,0,32625.434184675836,120,1.2,-18241.434184675836
2478,9841,1,7,1,2,0,2026,5,20,0,10593.915413533834,201,1.2,-752.915413533834
2479,21352,4,0,1,2,0,2026,3,29,0,32625.434184675836,130,1.2,-11273.434184675836
2480,3391,2,2,0,4,0,2026,4,14,0,4237.168674698795,139,1.0,-846.1686746987953
2481,30488,3,13,1,2,0,2026,1,17,0,20874.974,161,1.2,9613.026000000002
2482,43151,4,6,0,4,0,2026,3,27,0,32625.434184675836,120,1.0,10525.565815324164
2483,13788,1,12,1,1,0,2026,6,4,0,10593.915413533834,169,1.2,3194.084586466166
2484,5274,3,11,2,3,0,2026,3,1,0,20874.974,170,1.5,-15600.973999999998
2485,7759,1,3,2,4,0,2026,5,25,0,10593.915413533834,162,1.5,-2834.915413533834
2486,11248,0,20,0,1,0,2026,2,14,0,12712.13627254509,161,1.0,-1464.1362725450908
2487,6884,5,1,1,1,0,2026,1,14,0,4002.865800865801,121,1.2,2881.134199134199
2488,22230,0,20,2,3,1,2026,6,3,0,12712.13627254509,161,1.5,9517.86372745491
2489,15188,0,20,2,2,0,2026,3,15,0,12712.13627254509,161,1.5,2475.863727454909
2490,31322,3,13,0,3,0,2026,6,25,0,20874.974,161,1.0,10447.026000000002
2491,3433,2,2,0,4,0,2026,6,19,0,4237.168674698795,139,1.0,-804.1686746987953
2492,10095,1,7,2,1,0,2026,3,24,0,10593.915413533834,201,1.5,-498.915413533834
2493,43853,4,6,1,0,1,2026,1,20,0,32625.434184675836,120,1.2,11227.565815324164
2494,15056,4,4,0,2,0,2026,2,28,0,32625.434184675836,123,1.0,-17569.434184675836
2495,24389,0,20,0,4,1,2026,2,14,0,12712.13627254509,161,1.0,11676.86372745491
2496,59028,4,6,0,1,0,2026,2,28,0,32625.434184675836,120,1.0,26402.565815324164
2497,6129,1,12,1,3,0,2026,1,13,0,10593.915413533834,169,1.2,-4464.915413533834
2498,27862,3,11,1,0,0,2026,6,21,0,20874.974,170,1.2,6987.026000000002
2499,18129,0,20,2,1,0,2026,4,16,0,12712.13627254509,161,1.5,5416.863727454909
2500,3567,2,16,2,2,0,2026,3,8,0,4237.168674698795,119,1.5,-670.1686746987953
2501,2616,5,19,0,1,0,2026,4,7,0,4002.865800865801,109,1.0,-1386.8658008658008
2502,7901,2,10,1,1,0,2026,1,7,0,4237.168674698795,123,1.2,3663.8313253012047
2503,13856,1,12,0,3,0,2026,1,2,0,10593.915413533834,169,1.0,3262.084586466166
2504,2743,0,20,1,1,0,2026,3,20,0,12712.13627254509,161,1.2,-9969.13627254509
2505,24460,0,5,1,1,0,2026,5,8,0,12712.13627254509,188,1.2,11747.86372745491
2506,17843,0,20,0,3,0,2026,2,28,0,12712.13627254509,161,1.0,5130.863727454909
2507,4555,3,13,2,4,0,2026,5,11,0,20874.974,161,1.5,-16319.973999999998
2508,2393,5,18,0,4,0,2026,2,18,0,4002.865800865801,104,1.0,-1609.8658008658008
2509,7990,5,19,0,0,0,2026,3,15,0,4002.865800865801,109,1.0,3987.134199134199
2510,14047,1,3,1,2,0,2026,3,29,0,10593.915413533834,162,1.2,3453.084586466166
2511,6054,5,18,2,1,0,2026,2,25,0,4002.865800865801,104,1.5,2051.134199134199
2512,21621,3,11,0,4,1,2026,6,5,1,20874.974,170,1.0,746.0260000000017
2513,9589,1,3,2,3,0,2026,4,13,0,10593.915413533834,162,1.5,-1004.915413533834
2514,17985,1,12,2,1,0,2026,6,27,0,10593.915413533834,169,1.5,7391.084586466166
2515,20154,0,5,2,0,0,2026,5,27,0,12712.13627254509,188,1.5,7441.863727454909
2516,4914,2,10,0,4,0,2026,5,18,0,4237.168674698795,123,1.0,676.8313253012047
2517,19831,0,9,2,2,0,2026,6,18,0,12712.13627254509,150,1.5,7118.863727454909
2518,3341,2,15,1,4,0,2026,4,9,0,4237.168674698795,117,1.2,-896.1686746987953
2519,40210,4,17,2,4,0,2026,2,25,0,32625.434184675836,136,1.5,7584.565815324164
2520,22975,3,13,2,4,0,2026,6,24,0,20874.974,161,1.5,2100.0260000000017
2521,22986,4,6,0,4,0,2026,1,30,0,32625.434184675836,120,1.0,-9639.434184675836
2522,17968,1,12,1,1,0,2026,3,7,0,10593.915413533834,169,1.2,7374.084586466166
2523,4126,2,15,2,3,0,2026,4,2,0,4237.168674698795,117,1.5,-111.16867469879526
2524,5892,5,19,2,4,0,2026,5,28,0,4002.865800865801,109,1.5,1889.1341991341992
2525,17893,3,8,1,3,0,2026,6,16,0,20874.974,169,1.2,-2981.9739999999983
2526,4211,2,10,1,2,0,2026,2,14,0,4237.168674698795,123,1.2,-26.168674698795257
2527,12442,0,20,0,4,0,2026,2,27,0,12712.13627254509,161,1.0,-270.13627254509083
2528,36089,3,11,1,4,0,2026,4,12,0,20874.974,170,1.2,15214.026000000002
2529,657,2,16,2,4,0,2026,3,30,0,4237.168674698795,119,1.5,-3580.1686746987953
2530,2235,5,18,2,1,0,2026,1,30,0,4002.865800865801,104,1.5,-1767.8658008658008
2531,3496,2,10,0,3,0,2026,1,18,0,4237.168674698795,123,1.0,-741.1686746987953
2532,37593,4,0,2,1,0,2026,1,4,0,32625.434184675836,130,1.5,4967.565815324164
2533,23884,0,5,0,4,0,2026,2,22,0,12712.13627254509,188,1.0,11171.86372745491
2534,13761,0,20,1,3,0,2026,1,8,0,12712.13627254509,161,1.2,1048.8637274549092
2535,7158,2,2,1,1,0,2026,6,15,0,4237.168674698795,139,1.2,2920.8313253012047
2536,5809,3,11,0,2,0,2026,2,2,0,20874.974,170,1.0,-15065.973999999998
2537,23599,3,8,1,1,0,2026,6,8,0,20874.974,169,1.2,2724.0260000000017
2538,5040,4,6,2,0,0,2026,4,19,0,32625.434184675836,120,1.5,-27585.434184675836
2539,5692,1,12,0,0,0,2026,3,30,0,10593.915413533834,169,1.0,-4901.915413533834
2540,13100,0,9,2,4,0,2026,4,15,0,12712.13627254509,150,1.5,387.86372745490917
2541,4016,2,10,2,2,0,2026,1,2,0,4237.168674698795,123,1.5,-221.16867469879526
2542,19054,0,9,0,1,0,2026,2,16,0,12712.13627254509,150,1.0,6341.863727454909
2543,3549,0,20,0,3,0,2026,5,4,0,12712.13627254509,161,1.0,-9163.13627254509
2544,34401,4,17,2,0,0,2026,1,16,0,32625.434184675836,136,1.5,1775.5658153241639
2545,6517,2,16,2,4,0,2026,2,11,0,4237.168674698795,119,1.5,2279.8313253012047
2546,25371,4,17,2,2,0,2026,3,27,0,32625.434184675836,136,1.5,-7254.434184675836
2547,4884,1,3,0,0,0,2026,5,15,0,10593.915413533834,162,1.0,-5709.915413533834
2548,45938,4,4,1,3,0,2026,5,12,0,32625.434184675836,123,1.2,13312.565815324164
2549,27225,4,0,1,2,0,2026,3,23,0,32625.434184675836,130,1.2,-5400.434184675836
2550,11411,0,20,0,2,0,2026,1,28,0,12712.13627254509,161,1.0,-1301.1362725450908
2551,6744,2,10,0,4,0,2026,6,19,0,4237.168674698795,123,1.0,2506.8313253012047
2552,3872,1,7,0,4,1,2026,6,12,0,10593.915413533834,201,1.0,-6721.915413533834
2553,27010,3,11,2,2,0,2026,4,15,0,20874.974,170,1.5,6135.026000000002
2554,1700,0,5,2,1,0,2026,5,2,0,12712.13627254509,188,1.5,-11012.13627254509
2555,9426,3,8,0,1,0,2026,1,6,1,20874.974,169,1.0,-11448.973999999998
2556,6841,5,1,1,0,0,2026,2,18,0,4002.865800865801,121,1.2,2838.134199134199
2557,37248,4,4,0,3,0,2026,2,25,0,32625.434184675836,123,1.0,4622.565815324164
2558,18654,1,7,1,4,0,2026,5,10,0,10593.915413533834,201,1.2,8060.084586466166
2559,28019,4,6,0,4,0,2026,6,8,0,32625.434184675836,120,1.0,-4606.434184675836
2560,28319,4,17,0,4,0,2026,5,13,0,32625.434184675836,136,1.0,-4306.434184675836
2561,2813,5,19,2,0,0,2026,4,15,0,4002.865800865801,109,1.5,-1189.8658008658008
2562,8859,3,8,2,0,0,2026,3,10,0,20874.974,169,1.5,-12015.973999999998
2563,5990,2,15,1,0,0,2026,4,12,0,4237.168674698795,117,1.2,1752.8313253012047
2564,3498,5,1,1,4,0,2026,1,28,0,4002.865800865801,121,1.2,-504.8658008658008
2565,41804,4,6,0,4,0,2026,6,8,0,32625.434184675836,120,1.0,9178.565815324164
2566,14746,1,7,1,3,0,2026,2,16,0,10593.915413533834,201,1.2,4152.084586466166
2567,6762,4,0,1,4,0,2026,6,15,0,32625.434184675836,130,1.2,-25863.434184675836
2568,1231,2,16,0,4,0,2026,3,16,0,4237.168674698795,119,1.0,-3006.1686746987953
2569,37851,3,8,2,4,0,2026,5,5,1,20874.974,169,1.5,16976.026
2570,5766,5,1,1,4,0,2026,6,8,0,4002.865800865801,121,1.2,1763.1341991341992
2571,13678,0,5,1,3,0,2026,1,3,0,12712.13627254509,188,1.2,965.8637274549092
2572,1587,5,1,1,3,0,2026,3,22,0,4002.865800865801,121,1.2,-2415.865800865801
2573,26266,4,17,2,0,0,2026,4,27,0,32625.434184675836,136,1.5,-6359.434184675836
2574,5421,5,19,2,2,0,2026,6,19,0,4002.865800865801,109,1.5,1418.1341991341992
2575,4976,5,19,0,2,0,2026,1,27,0,4002.865800865801,109,1.0,973.1341991341992
2576,6768,5,1,2,4,0,2026,1,22,0,4002.865800865801,121,1.5,2765.134199134199
2577,23182,3,11,2,2,0,2026,6,12,0,20874.974,170,1.5,2307.0260000000017
2578,9051,0,9,0,4,0,2026,4,26,0,12712.13627254509,150,1.0,-3661.136272545091
2579,35798,3,8,0,3,0,2026,2,23,0,20874.974,169,1.0,14923.026000000002
2580,3434,5,19,2,1,0,2026,5,22,0,4002.865800865801,109,1.5,-568.8658008658008
2581,7554,5,14,2,2,0,2026,1,2,0,4002.865800865801,128,1.5,3551.134199134199
2582,36925,3,8,1,2,0,2026,5,5,1,20874.974,169,1.2,16050.026000000002
2583,24102,4,0,0,4,0,2026,1,5,1,32625.434184675836,130,1.0,-8523.434184675836
2584,7038,2,16,1,0,0,2026,5,12,0,4237.168674698795,119,1.2,2800.8313253012047
2585,26548,4,0,2,4,0,2026,1,2,0,32625.434184675836,130,1.5,-6077.434184675836
2586,24601,0,20,0,2,0,2026,4,13,0,12712.13627254509,161,1.0,11888.86372745491
2587,10226,0,5,0,2,0,2026,4,10,0,12712.13627254509,188,1.0,-2486.136272545091
2588,7551,5,14,1,4,0,2026,6,13,0,4002.865800865801,128,1.2,3548.134199134199
2589,19080,3,11,2,0,0,2026,1,12,0,20874.974,170,1.5,-1794.9739999999983
2590,6690,5,14,2,2,0,2026,4,7,0,4002.865800865801,128,1.5,2687.134199134199
2591,12206,4,17,2,1,0,2026,3,11,0,32625.434184675836,136,1.5,-20419.434184675836
2592,41013,4,6,2,2,0,2026,5,5,1,32625.434184675836,120,1.5,8387.565815324164
2593,10828,4,6,0,1,0,2026,3,7,0,32625.434184675836,120,1.0,-21797.434184675836
2594,15819,3,13,1,0,0,2026,4,27,0,20874.974,161,1.2,-5055.973999999998
2595,9045,1,7,1,3,0,2026,4,13,0,10593.915413533834,201,1.2,-1548.915413533834
2596,13832,3,11,0,2,0,2026,4,12,0,20874.974,170,1.0,-7042.973999999998
2597,1784,1,3,1,3,0,2026,2,12,0,10593.915413533834,162,1.2,-8809.915413533834
2598,1283,2,16,2,1,0,2026,1,3,0,4237.168674698795,119,1.5,-2954.1686746987953
2599,4802,0,9,0,3,0,2026,6,17,0,12712.13627254509,150,1.0,-7910.136272545091
2600,41845,4,0,2,2,0,2026,6,25,0,32625.434184675836,130,1.5,9219.565815324164
2601,6895,1,12,2,2,0,2026,2,10,0,10593.915413533834,169,1.5,-3698.915413533834
2602,7992,5,1,2,3,0,2026,3,27,0,4002.865800865801,121,1.5,3989.134199134199
2603,12118,1,7,2,4,0,2026,4,7,0,10593.915413533834,201,1.5,1524.084586466166
2604,11115,1,12,1,2,1,2026,3,23,0,10593.915413533834,169,1.2,521.084586466166
2605,2922,5,19,1,4,0,2026,4,21,0,4002.865800865801,109,1.2,-1080.8658008658008
2606,7857,2,16,0,0,0,2026,3,12,0,4237.168674698795,119,1.0,3619.8313253012047
2607,3000,2,15,2,2,0,2026,5,28,0,4237.168674698795,117,1.5,-1237.1686746987953
2608,7250,5,19,1,4,0,2026,1,6,1,4002.865800865801,109,1.2,3247.134199134199
2609,11231,1,3,1,4,0,2026,2,1,0,10593.915413533834,162,1.2,637.084586466166
2610,24623,0,20,0,2,0,2026,2,3,0,12712.13627254509,161,1.0,11910.86372745491
2611,59386,4,4,1,0,1,2026,3,20,0,32625.434184675836,123,1.2,26760.565815324164
2612,5024,1,12,0,1,0,2026,3,26,0,10593.915413533834,169,1.0,-5569.915413533834
2613,35102,3,13,2,1,0,2026,4,26,0,20874.974,161,1.5,14227.026000000002
2614,18463,1,7,1,0,0,2026,5,8,0,10593.915413533834,201,1.2,7869.084586466166
2615,38885,4,4,1,1,0,2026,1,25,0,32625.434184675836,123,1.2,6259.565815324164
2616,3882,1,12,0,1,0,2026,6,18,0,10593.915413533834,169,1.0,-6711.915413533834
2617,1788,1,3,2,3,0,2026,5,15,0,10593.915413533834,162,1.5,-8805.915413533834
2618,585,2,10,1,1,0,2026,4,23,0,4237.168674698795,123,1.2,-3652.1686746987953
2619,50944,4,6,2,4,0,2026,6,12,0,32625.434184675836,120,1.5,18318.565815324164
2620,5388,5,19,2,2,0,2026,6,21,0,4002.865800865801,109,1.5,1385.1341991341992
2621,6398,2,15,2,2,0,2026,5,6,1,4237.168674698795,117,1.5,2160.8313253012047
2622,18627,4,17,2,2,0,2026,4,24,0,32625.434184675836,136,1.5,-13998.434184675836
2623,24407,0,9,1,2,0,2026,4,8,0,12712.13627254509,150,1.2,11694.86372745491
2624,7460,2,15,2,2,0,2026,4,30,0,4237.168674698795,117,1.5,3222.8313253012047
2625,14936,3,8,0,0,0,2026,6,10,0,20874.974,169,1.0,-5938.973999999998
2626,1564,5,14,0,3,1,2026,5,7,0,4002.865800865801,128,1.0,-2438.865800865801
2627,16352,0,5,2,3,0,2026,2,24,0,12712.13627254509,188,1.5,3639.863727454909
2628,17907,1,12,0,1,0,2026,6,15,0,10593.915413533834,169,1.0,7313.084586466166
2629,33786,3,13,1,0,0,2026,5,27,0,20874.974,161,1.2,12911.026000000002
2630,55103,4,17,2,4,0,2026,3,31,0,32625.434184675836,136,1.5,22477.565815324164
2631,4098,1,12,0,2,0,2026,3,26,0,10593.915413533834,169,1.0,-6495.915413533834
2632,7248,5,1,0,1,0,2026,4,8,0,4002.865800865801,121,1.0,3245.134199134199
2633,8370,3,13,0,0,0,2026,1,19,0,20874.974,161,1.0,-12504.973999999998
2634,35479,4,4,1,0,0,2026,3,6,1,32625.434184675836,123,1.2,2853.565815324164
2635,16162,1,3,2,1,0,2026,1,3,0,10593.915413533834,162,1.5,5568.084586466166
2636,4490,2,16,2,4,0,2026,5,27,0,4237.168674698795,119,1.5,252.83132530120474
2637,3243,2,16,2,2,0,2026,1,21,0,4237.168674698795,119,1.5,-994.1686746987953
2638,799,2,15,2,2,1,2026,5,26,0,4237.168674698795,117,1.5,-3438.1686746987953
2639,29340,3,11,1,3,0,2026,2,19,0,20874.974,170,1.2,8465.026000000002
2640,15803,0,5,0,0,0,2026,2,2,0,12712.13627254509,188,1.0,3090.863727454909
2641,10951,3,13,2,3,0,2026,4,27,0,20874.974,161,1.5,-9923.973999999998
2642,23178,0,20,1,4,0,2026,2,17,0,12712.13627254509,161,1.2,10465.86372745491
2643,13223,4,17,1,0,0,2026,3,19,0,32625.434184675836,136,1.2,-19402.434184675836
2644,4021,0,5,2,2,0,2026,2,10,0,12712.13627254509,188,1.5,-8691.13627254509
2645,15413,0,5,0,3,0,2026,3,29,0,12712.13627254509,188,1.0,2700.863727454909
2646,3820,2,2,1,0,0,2026,1,28,0,4237.168674698795,139,1.2,-417.16867469879526
2647,10335,0,20,0,4,0,2026,2,5,1,12712.13627254509,161,1.0,-2377.136272545091
2648,17621,1,3,1,4,0,2026,4,15,0,10593.915413533834,162,1.2,7027.084586466166
2649,13159,1,3,0,4,0,2026,6,4,0,10593.915413533834,162,1.0,2565.084586466166
2650,3671,5,18,2,1,0,2026,2,13,0,4002.865800865801,104,1.5,-331.8658008658008
2651,6170,5,18,1,2,0,2026,3,15,0,4002.865800865801,104,1.2,2167.134199134199
2652,19776,1,12,2,1,0,2026,6,24,0,10593.915413533834,169,1.5,9182.084586466166
2653,3190,0,20,1,2,0,2026,5,6,1,12712.13627254509,161,1.2,-9522.13627254509
2654,4792,5,19,2,2,0,2026,3,26,0,4002.865800865801,109,1.5,789.1341991341992
2655,14641,3,11,0,2,0,2026,4,7,0,20874.974,170,1.0,-6233.973999999998
2656,15088,1,3,2,1,0,2026,2,5,1,10593.915413533834,162,1.5,4494.084586466166
2657,3072,2,15,2,2,0,2026,1,30,0,4237.168674698795,117,1.5,-1165.1686746987953
2658,16419,4,4,2,0,0,2026,3,10,0,32625.434184675836,123,1.5,-16206.434184675836
2659,24428,0,5,1,0,0,2026,5,18,0,12712.13627254509,188,1.2,11715.86372745491
2660,4398,5,1,1,0,0,2026,6,5,1,4002.865800865801,121,1.2,395.1341991341992
2661,5333,2,2,0,3,0,2026,6,25,0,4237.168674698795,139,1.0,1095.8313253012047
